data,stayingpower,texture,smell,price,colour,shipping,packing,text_clean,signature
"The lipstick is beautiful, I bought it on sale so it was cheap, but I found it more expensive than other shops. There is an anti-price stamp and authentic product because I haven't bought this lipstick in a long time. I didn't notice it. Maybe that's the case.",,,,positive,,,,"the lipstick is beautiful, i bought it on sale so it was cheap, but i found it more expensive than other shops. there is an anti-price stamp and authentic product because i haven't bought this lipstick in a long time. i didn't notice it. maybe that's the case.",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"The lipstick is very smooth, the color is beautiful and suits me very well, delivered quickly and packaged beautifully",,positive,,,positive,positive,positive,"the lipstick is very smooth, the color is beautiful and suits me very well, delivered quickly and packaged beautifully",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:positive|packing:positive
"Very fast delivery, the lipstick color is very beautiful, on sale so I got another lipstick and a tote bag as a gift.",,,,positive,positive,positive,,"very fast delivery, the lipstick color is very beautiful, on sale so i got another lipstick and a tote bag as a gift.",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:positive|packing:na
"I gave my birthday a lipstick and I've been wanting to buy it for a long time :)))))) Really fast shipping from October 10th, I received the goods on the 14th??????????",,,,,,positive,,"i gave my birthday a lipstick and i've been wanting to buy it for a long time :)))))) really fast shipping from october 10th, i received the goods on the 14th??????????",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Lipstick color is as pictured, this color makes a pretty background. Shop delivers goods in about 2 weeks",,,,,positive,neutral,,"lipstick color is as pictured, this color makes a pretty background. shop delivers goods in about 2 weeks",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:neutral|packing:na
"The lipstick is very pretty and smooth on the lips, the price is cheap so I give it 5 stars",,positive,,positive,,,,"the lipstick is very pretty and smooth on the lips, the price is cheap so i give it 5 stars",stayingpower:na|texture:positive|smell:na|price:positive|colour:na|shipping:na|packing:na
"Received the goods in full, the lipstick is soft, fragrant, 2 satisfactory colors, the darker outer color is romand, the inner color is bbia",,positive,positive,,positive,,,"received the goods in full, the lipstick is soft, fragrant, 2 satisfactory colors, the darker outer color is romand, the inner color is bbia",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"The lipstick color is beautiful, the smell is not very fragrant. Pack the product securely..",,,positive,,positive,,positive,"the lipstick color is beautiful, the smell is not very fragrant. pack the product securely..",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:positive
"The product quality is very good, the lipstick is as soft and smooth as other Korean lipsticks. Even though it's a foreign product, the delivery is super fast. In general, I like it very much. ??",,positive,,,,positive,,"the product quality is very good, the lipstick is as soft and smooth as other korean lipsticks. even though it's a foreign product, the delivery is super fast. in general, i like it very much. ??",stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:positive|packing:na
"The lipstick is beautiful and the color is just like the picture
Fast delivery, recommended to buy
Cheap and beautiful lipstick will support the shop for a long time",,,,positive,positive,positive,,"the lipstick is beautiful and the color is just like the picture fast delivery, recommended to buy cheap and beautiful lipstick will support the shop for a long time",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:positive|packing:na
"Uses: lipstick 909, red
Color fastness: okay
Good product, suitable for the price. So muq",positive,,,positive,neutral,,,"uses: lipstick 909, red color fastness: okay good product, suitable for the price. so muq",stayingpower:positive|texture:na|smell:na|price:positive|colour:neutral|shipping:na|packing:na
"Lipstick color same as picture
Lipstick 909 seems liquid
V21's packaging is pretty, not as loose as the 909
These 2 lipsticks are both matte, I wiped it with wet paper and it still didn't go away :v
Generally satisfied",positive,neutral,,,positive,,,"lipstick color same as picture lipstick 909 seems liquid v21's packaging is pretty, not as loose as the 909 these 2 lipsticks are both matte, i wiped it with wet paper and it still didn't go away :v generally satisfied",stayingpower:positive|texture:neutral|smell:na|price:na|colour:positive|shipping:na|packing:na
"The shop gave me this lipstick 
But when I asked the shop again, the shop gave me a discount code to buy it again",,,,,,neutral,,"the shop gave me this lipstick but when i asked the shop again, the shop gave me a discount code to buy it again",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:neutral|packing:na
"Beautiful color lipstick, cheap but quite good quality, sturdy product packaging",,,,positive,positive,,positive,"beautiful color lipstick, cheap but quite good quality, sturdy product packaging",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:positive
"Beautiful color, fast delivery, carefully packaged,........",,,,,positive,positive,positive,"beautiful color, fast delivery, carefully packaged,........",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:positive
"Standard lipstick, super pretty color on lips. tks shopppp????????",,,,,positive,,,"standard lipstick, super pretty color on lips. tks shopppp????????",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Uses: lip brush, eye shadow
Texture: soft and smooth
Color fastness: matte
Fast delivery, packaging is also good, dth. The color on the lips is pretty and pretty, suitable for every outfit",positive,positive,,,positive,positive,positive,"uses: lip brush, eye shadow texture: soft and smooth color fastness: matte fast delivery, packaging is also good, dth. the color on the lips is pretty and pretty, suitable for every outfit",stayingpower:positive|texture:positive|smell:na|price:na|colour:positive|shipping:positive|packing:positive
"It's 99k but two are so cheap, the scent is beautiful, the color is beautiful, the lips are a bit pale in the photo but they're so pretty, the lipstick is a bit small and the packaging isn't very good, you guys should buy some hot colors.",,,positive,positive,positive,,positive,"it's 99k but two are so cheap, the scent is beautiful, the color is beautiful, the lips are a bit pale in the photo but they're so pretty, the lipstick is a bit small and the packaging isn't very good, you guys should buy some hot colors.",stayingpower:na|texture:na|smell:positive|price:positive|colour:positive|shipping:na|packing:positive
The image is for coin receipt purposes only and the product has not been used yet so the quality is unknown and the delivery time is fast,,,,,,positive,,the image is for coin receipt purposes only and the product has not been used yet so the quality is unknown and the delivery time is fast,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Matte cream lipstick, smooth and light on lips, reasonable price. Will continue to support the shop",positive,positive,,positive,,,,"matte cream lipstick, smooth and light on lips, reasonable price. will continue to support the shop",stayingpower:positive|texture:positive|smell:na|price:positive|colour:na|shipping:na|packing:na
"Amazingly beautiful lipstick, always thick and beautiful, fast delivery, environmentally friendly shipper",,,,,,positive,,"amazingly beautiful lipstick, always thick and beautiful, fast delivery, environmentally friendly shipper",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Nice lipstick color, V17 is darker on the outside than in the photo, V18 is more brown. But I only give it 4* because it's actually extremely uneven in color when applied to the lips, you have to blend it carefully and condition your lips very carefully. Applying boldly is ok, but applying lightly can easily get patchy, and a lipstick that can only be applied in one style is a bit boring.",,negative,,,positive,,,"nice lipstick color, v17 is darker on the outside than in the photo, v18 is more brown. but i only give it 4* because it's actually extremely uneven in color when applied to the lips, you have to blend it carefully and condition your lips very carefully. applying boldly is ok, but applying lightly can easily get patchy, and a lipstick that can only be applied in one style is a bit boring.",stayingpower:na|texture:negative|smell:na|price:na|colour:positive|shipping:na|packing:na
"Uses: lipstick and acne treatment
Texture: good
Color fastness: good
The lipstick is soft and smooth, packed well. Because of my stubbornness, I tore the bag of acne patches????",positive,positive,,,,,positive,"uses: lipstick and acne treatment texture: good color fastness: good the lipstick is soft and smooth, packed well. because of my stubbornness, i tore the bag of acne patches????",stayingpower:positive|texture:positive|smell:na|price:na|colour:na|shipping:na|packing:positive
"Beautiful color, light fragrance, so carefully nourish before using lipstick",,,positive,,positive,,,"beautiful color, light fragrance, so carefully nourish before using lipstick",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
I have used many types but I only like this one and buy it over and over again. Cheap but easy to use,,,,positive,,,,i have used many types but i only like this one and buy it over and over again. cheap but easy to use,stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Shoppe reported delivery before January 29th, I thought I could apply lipstick on Tet 30th. But today I already have it so why did I see it so quickly :))))",,,,,,positive,,"shoppe reported delivery before january 29th, i thought i could apply lipstick on tet 30th. but today i already have it so why did i see it so quickly :))))",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"The lipstick is so pretty, everyone, vote and buy it, beautiful color, smooth texture ??????????",,positive,,,positive,,,"the lipstick is so pretty, everyone, vote and buy it, beautiful color, smooth texture ??????????",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"The smell of the lipstick is still the same, the quality of the lipstick is still the same, it only looks like that when photographed, but the color on the outside is purple :) not very pretty",,neutral,neutral,,negative,,,"the smell of the lipstick is still the same, the quality of the lipstick is still the same, it only looks like that when photographed, but the color on the outside is purple :) not very pretty",stayingpower:na|texture:neutral|smell:neutral|price:na|colour:negative|shipping:na|packing:na
"Quality product, cheap price, beautiful lipstick color, but fades quickly, beautiful eyeliner should try, the color is a bit light",negative,,,positive,positive,,,"quality product, cheap price, beautiful lipstick color, but fades quickly, beautiful eyeliner should try, the color is a bit light",stayingpower:negative|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Depending on how you blend your lips, the pink or brown color will appear more prominent",,,,,neutral,,,"depending on how you blend your lips, the pink or brown color will appear more prominent",stayingpower:na|texture:na|smell:na|price:na|colour:neutral|shipping:na|packing:na
"The lip color is a bit brighter than I expected, but the quality is quite difficult to apply evenly, but the reviews are quite good in terms of spp",,,,,neutral,,,"the lip color is a bit brighter than i expected, but the quality is quite difficult to apply evenly, but the reviews are quite good in terms of spp",stayingpower:na|texture:na|smell:na|price:na|colour:neutral|shipping:na|packing:na
"Very beautiful lipstick, quality as expected, affordable price and fast shipping",,,,positive,,positive,,"very beautiful lipstick, quality as expected, affordable price and fast shipping",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:positive|packing:na
This color is so pretty. The color is like a beaten pink that looks very natural,,,,,positive,,,this color is so pretty. the color is like a beaten pink that looks very natural,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Beautiful, very beautiful, beautiful color. Picture is for sympathy purposes only",,,,,positive,,,"beautiful, very beautiful, beautiful color. picture is for sympathy purposes only",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"The packaging is definitely not distorted at all, the lipstick has a gentle scent, has a layer of nourishment so when applied it does not dry out the lips, overall it is very satisfactory.",,positive,positive,,,,positive,"the packaging is definitely not distorted at all, the lipstick has a gentle scent, has a layer of nourishment so when applied it does not dry out the lips, overall it is very satisfactory.",stayingpower:na|texture:positive|smell:positive|price:na|colour:na|shipping:na|packing:positive
"I bought it as a gift so I didn't open it to see, but I have bought this lipstick many times so I can rest assured. The lipstick quality is very good and the color is also beautiful.",,positive,,,positive,,,"i bought it as a gift so i didn't open it to see, but i have bought this lipstick many times so i can rest assured. the lipstick quality is very good and the color is also beautiful.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Packaged carefully, delivery took a little longer, and a free card was given. As for the quality, it's very good",,,,,,negative,positive,"packaged carefully, delivery took a little longer, and a free card was given. as for the quality, it's very good",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:positive
"The packaging of the product is very nice and sturdy, and the delivery takes a long time, so I give it 4 stars",,,,,,negative,positive,"the packaging of the product is very nice and sturdy, and the delivery takes a long time, so i give it 4 stars",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:positive
The lipstick case is super pretty.... The color is very satisfactory ^^.... The lipstick is smooth and light on the lips...very nice... Will buy again next time ^^,,positive,,,positive,,,the lipstick case is super pretty.... the color is very satisfactory ^^.... the lipstick is smooth and light on the lips...very nice... will buy again next time ^^,stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
The lipstick color is beautiful but fades quickly. The shop packs the goods very carefully,negative,,,,positive,,positive,the lipstick color is beautiful but fades quickly. the shop packs the goods very carefully,stayingpower:negative|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
"The lipstick is quite ok. It's a bit fast, but for the price it's reasonable. Get a nice, pretty color ??",negative,,,positive,positive,,,"the lipstick is quite ok. it's a bit fast, but for the price it's reasonable. get a nice, pretty color ??",stayingpower:negative|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
"I tested it and the color is more nude orange, but it's ok, very beautiful",,,,,positive,,,"i tested it and the color is more nude orange, but it's ok, very beautiful",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick smells very fragrant, the color is smooth on the lips, the color is very beautiful, I will support this shop for a long time",,positive,positive,,positive,,,"the lipstick smells very fragrant, the color is smooth on the lips, the color is very beautiful, i will support this shop for a long time",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Fast delivery, quality products, reputable, good luck to the shop <3",,,,,,positive,,"fast delivery, quality products, reputable, good luck to the shop <3",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
Pretty color but cheap. It's a bit dry,,negative,,positive,positive,,,pretty color but cheap. it's a bit dry,stayingpower:na|texture:negative|smell:na|price:positive|colour:positive|shipping:na|packing:na
"The lipstick has no smell, has a slight orange-red color, and is super smooth
But delivery took a bit long, I'm tired of waiting",,positive,neutral,,neutral,negative,,"the lipstick has no smell, has a slight orange-red color, and is super smooth but delivery took a bit long, i'm tired of waiting",stayingpower:na|texture:positive|smell:neutral|price:na|colour:neutral|shipping:negative|packing:na
"Good product, perfect color. The price is generally okay compared to the market ??????????????????????",,,,positive,positive,,,"good product, perfect color. the price is generally okay compared to the market ??????????????????????",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Uses: lipstick
Texture: solid lipstick
Color fastness: quite long
Because it's a foreign product, it takes a while. The friendly shipper has a pretty color. The image is for illustration purposes only",positive,neutral,,,positive,neutral,,"uses: lipstick texture: solid lipstick color fastness: quite long because it's a foreign product, it takes a while. the friendly shipper has a pretty color. the image is for illustration purposes only",stayingpower:positive|texture:neutral|smell:na|price:na|colour:positive|shipping:neutral|packing:na
"Uses: beautiful lipstick color
Texture: glossy
Color fastness: soft, smooth
Overall, I really like the lipstick, both the packaging and the quality of the lipstick",neutral,positive,,,positive,,,"uses: beautiful lipstick color texture: glossy color fastness: soft, smooth overall, i really like the lipstick, both the packaging and the quality of the lipstick",stayingpower:neutral|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Color 003 applied to match my skin color. Looking at it, I can't see anything",,,,,negative,,,"color 003 applied to match my skin color. looking at it, i can't see anything",stayingpower:na|texture:na|smell:na|price:na|colour:negative|shipping:na|packing:na
"Packed securely, the lipstick smells good, the lipstick color is beautiful on the lips, color 20 is suitable for those with dark skin",,,positive,,positive,,positive,"packed securely, the lipstick smells good, the lipstick color is beautiful on the lips, color 20 is suitable for those with dark skin",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:positive
"Uci lipstick is very cheap and pretty, everyone will support it. It lasts a long time and looks pretty on the lips",,positive,,positive,,,,"uci lipstick is very cheap and pretty, everyone will support it. it lasts a long time and looks pretty on the lips",stayingpower:na|texture:positive|smell:na|price:positive|colour:na|shipping:na|packing:na
"Good product, should buy beautiful color lipstick that doesn't dry lips hihihahahahahahhahahahhahahahahahahahahahahahahahahahhaah",,positive,,,positive,,,"good product, should buy beautiful color lipstick that doesn't dry lips hihihahahahahahhahahahhahahahahahahahahahahahahahahahhaah",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Haiz the lipstick color is not at all the same as the photo?? I ordered a pink color but received a light coral orange color which is quite picky and difficult to use, the color is uneven on the lips and powdery, lol but at this price I don't expect anything more.",,negative,,positive,negative,,,"haiz the lipstick color is not at all the same as the photo?? i ordered a pink color but received a light coral orange color which is quite picky and difficult to use, the color is uneven on the lips and powdery, lol but at this price i don't expect anything more.",stayingpower:na|texture:negative|smell:na|price:positive|colour:negative|shipping:na|packing:na
"The lipstick is very beautiful, even though it is an international product, but still delivered quickly. The color of the lipstick is a little different from the picture, so please note before buying the lipstick. It has a light scent. I like it.",,,positive,,negative,positive,,"the lipstick is very beautiful, even though it is an international product, but still delivered quickly. the color of the lipstick is a little different from the picture, so please note before buying the lipstick. it has a light scent. i like it.",stayingpower:na|texture:na|smell:positive|price:na|colour:negative|shipping:positive|packing:na
"Uses: Beautiful lipstick
Texture: good
Color fastness: good
Very worth buying
Beautiful color
Just stop being lazy and always eat and drink flatly",positive,positive,,,positive,,,uses: beautiful lipstick texture: good color fastness: good very worth buying beautiful color just stop being lazy and always eat and drink flatly,stayingpower:positive|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Delivery took quite a while
But I also sympathize because of the epidemic
Hchfbdjodfnfbudjd",,,,,,neutral,,delivery took quite a while but i also sympathize because of the epidemic hchfbdjodfnfbudjd,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:neutral|packing:na
"I've bought a lot of lipstick from the shop, the color is good, the quality is ok, and the price is cheap compared to the average",,,,positive,positive,,,"i've bought a lot of lipstick from the shop, the color is good, the quality is ok, and the price is cheap compared to the average",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
The product quality is excellent and the packaging is very nice and sturdy,,,,,,,positive,the product quality is excellent and the packaging is very nice and sturdy,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"Uki lipstick is so good, there's nothing to argue about, fast delivery",,,,,,positive,,"uki lipstick is so good, there's nothing to argue about, fast delivery",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Uses: sOn ok
Texture: smooth, creamy lipstick
Color fastness: okay
The lipstick is very pretty at a foreign store so delivery took a while",positive,positive,,,,negative,,"uses: son ok texture: smooth, creamy lipstick color fastness: okay the lipstick is very pretty at a foreign store so delivery took a while",stayingpower:positive|texture:positive|smell:na|price:na|colour:na|shipping:negative|packing:na
The color is the same as the picture but the quality of the lipstick doesn't feel very smooth. Slightly dry lips. The lipstick stays on for a long time.,positive,negative,,,positive,,,the color is the same as the picture but the quality of the lipstick doesn't feel very smooth. slightly dry lips. the lipstick stays on for a long time.,stayingpower:positive|texture:negative|smell:na|price:na|colour:positive|shipping:na|packing:na
"Fast delivery, only received in 5 days
It smells so good and the color is even more beautiful
Will buy next time",,,positive,,positive,positive,,"fast delivery, only received in 5 days it smells so good and the color is even more beautiful will buy next time",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:positive|packing:na
"Color 302 is beautiful and smooth, while color 403 is clearly a brown color, not reddish brown like the swatch.",,positive,,,positive,,,"color 302 is beautiful and smooth, while color 403 is clearly a brown color, not reddish brown like the swatch.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"For me, lipstick color 02 is quite dark, only suitable for night parties, and color 04 was bought as a gift so I can't rate it ????????",,,,,neutral,,,"for me, lipstick color 02 is quite dark, only suitable for night parties, and color 04 was bought as a gift so i can't rate it ????????",stayingpower:na|texture:na|smell:na|price:na|colour:neutral|shipping:na|packing:na
"Fast delivery, beautiful color, extremely suitable for the price (pictures are for coin recognition only)",,,,positive,positive,positive,,"fast delivery, beautiful color, extremely suitable for the price (pictures are for coin recognition only)",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:positive|packing:na
Okila products. Shop delivers quickly. Thank you shop ??????????,,,,,,positive,,okila products. shop delivers quickly. thank you shop ??????????,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Beautiful case, correct color delivery",,,,,positive,,,"beautiful case, correct color delivery",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
The packaging is very pretty... kind of unexpected. But the smell of the lipstick and the lipstick inside are not very pleasant =]]]. The lipstick is thin and light on the lips... tried drinking water and it didn't smudge on the rim of the cup,positive,positive,negative,,,,,the packaging is very pretty... kind of unexpected. but the smell of the lipstick and the lipstick inside are not very pleasant =]]]. the lipstick is thin and light on the lips... tried drinking water and it didn't smudge on the rim of the cup,stayingpower:positive|texture:positive|smell:negative|price:na|colour:na|shipping:na|packing:na
"The quality of the product is excellent, the packaging of the product is very, very nice......",,,,,,,positive,"the quality of the product is excellent, the packaging of the product is very, very nice......",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"Genuine lipstick delivered 7 days to Hanoi, there is 1 lipstick that is packed with very good quality, shell after shell, lipstick quality is ok, 9/10 VND",,positive,,,,neutral,positive,"genuine lipstick delivered 7 days to hanoi, there is 1 lipstick that is packed with very good quality, shell after shell, lipstick quality is ok, 9/10 vnd",stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:neutral|packing:positive
"Deliver enough products 
The hand-written lipstick is ok, but it's a bit difficult to apply on the lips",,negative,,,,neutral,,"deliver enough products the hand-written lipstick is ok, but it's a bit difficult to apply on the lips",stayingpower:na|texture:negative|smell:na|price:na|colour:na|shipping:neutral|packing:na
"The color is beautiful, the lipstick is smooth but fades quickly, and at this price it is reasonable",negative,positive,,positive,positive,,,"the color is beautiful, the lipstick is smooth but fades quickly, and at this price it is reasonable",stayingpower:negative|texture:positive|smell:na|price:positive|colour:positive|shipping:na|packing:na
"The lipstick is beautiful and smells really good, everyone. The lipstick is very beautiful on the lips. Excellent ??????????????",,,positive,,,,,"the lipstick is beautiful and smells really good, everyone. the lipstick is very beautiful on the lips. excellent ??????????????",stayingpower:na|texture:na|smell:positive|price:na|colour:na|shipping:na|packing:na
"Super fast delivery 
Pack carefully
The lipstick has a light scent and the color is beautiful",,,positive,,positive,positive,positive,super fast delivery pack carefully the lipstick has a light scent and the color is beautiful,stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:positive|packing:positive
"Great beautiful product, fast delivery, light speed, very beautiful lipstick, but I already gave it to you, so this review is just for money.",,,,,,positive,,"great beautiful product, fast delivery, light speed, very beautiful lipstick, but i already gave it to you, so this review is just for money.",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Uses: good
Texture: good
Color fastness: good
Not to mention the shipping problem, perfect dairy's lipstick is really pretty and genuine. Very satisfied, buy more and get more gifts, very suitable for consumers ??",positive,positive,,,,neutral,,"uses: good texture: good color fastness: good not to mention the shipping problem, perfect dairy's lipstick is really pretty and genuine. very satisfied, buy more and get more gifts, very suitable for consumers ??",stayingpower:positive|texture:positive|smell:na|price:na|colour:na|shipping:neutral|packing:na
"The color is very beautiful, carefully packaged, but delivery takes too long ???????????? but it looks very good",,,,,positive,negative,positive,"the color is very beautiful, carefully packaged, but delivery takes too long ???????????? but it looks very good",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:negative|packing:positive
"The color is very beautiful, the lips are smooth and don't dry out. The packaging is very good. Comes with a nuk bag. Give 5 stars",,positive,,,positive,,positive,"the color is very beautiful, the lips are smooth and don't dry out. the packaging is very good. comes with a nuk bag. give 5 stars",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:positive
"The shipper didn't deliver it early in the morning, but at night my parents were at home and got scolded ??",,,,,negative,,,"the shipper didn't deliver it early in the morning, but at night my parents were at home and got scolded ??",stayingpower:na|texture:na|smell:na|price:na|colour:negative|shipping:na|packing:na
"Good product, cheap, worth buying, will visit the shop again next time",,,,positive,,,,"good product, cheap, worth buying, will visit the shop again next time",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Quality and price are all ok??, the shop packaged very carefully. Ordered many items and the shop still delivered everything correctly.??",,,,positive,,positive,positive,"quality and price are all ok??, the shop packaged very carefully. ordered many items and the shop still delivered everything correctly.??",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:positive|packing:positive
"Great product quality, fast delivery, sturdy packaging, also comes with an extra bag and 1 piece of eye mask ??????",,,,,,positive,positive,"great product quality, fast delivery, sturdy packaging, also comes with an extra bag and 1 piece of eye mask ??????",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
Goods received. The lipstick is very beautiful on the lips. Will definitely continue to support this shop.,,,,,positive,,,goods received. the lipstick is very beautiful on the lips. will definitely continue to support this shop.,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Reasonable price, very fast shipping, the quality of the lipstick is a bit expensive but the lipstick is very soft and not clumpy. I will buy more colors.",,positive,,positive,,positive,,"reasonable price, very fast shipping, the quality of the lipstick is a bit expensive but the lipstick is very soft and not clumpy. i will buy more colors.",stayingpower:na|texture:positive|smell:na|price:positive|colour:na|shipping:positive|packing:na
"The color is so beautiful
Store packaged carefully, delivered quickly
You should buy it",,,,,positive,positive,positive,"the color is so beautiful store packaged carefully, delivered quickly you should buy it",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:positive
Delivery is very fast. The items are also complete. Next time I will support the shop again.,,,,,,positive,,delivery is very fast. the items are also complete. next time i will support the shop again.,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Beautiful lipstick color, eye-catching design, does not dry lips. Fast delivery. Luxurious lipstick.",,positive,,,positive,positive,,"beautiful lipstick color, eye-catching design, does not dry lips. fast delivery. luxurious lipstick.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:positive|packing:na
The product is really great with beautiful lipstick colors and velvet skin but bought the wrong color,,,,,positive,,,the product is really great with beautiful lipstick colors and velvet skin but bought the wrong color,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Uses: the color is so pretty
Texture: creamy lipstick, very soft and light
Color fastness: very good
The lipstick color is very pretty and I like it. The matteness of the lipstick is also very good. Overall, it's pretty",positive,positive,,,positive,,,"uses: the color is so pretty texture: creamy lipstick, very soft and light color fastness: very good the lipstick color is very pretty and i like it. the matteness of the lipstick is also very good. overall, it's pretty",stayingpower:positive|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
The review is for coin acceptance purposes only. The product is of normal quality and is not matte. The lipstick still applies normally,negative,,,,,,,the review is for coin acceptance purposes only. the product is of normal quality and is not matte. the lipstick still applies normally,stayingpower:negative|texture:na|smell:na|price:na|colour:na|shipping:na|packing:na
"This is such a great product, I couldn't expect more, the product is securely packaged, the owner must have put a lot of effort into it, 10 VND very fast delivery",,,,,,positive,positive,"this is such a great product, i couldn't expect more, the product is securely packaged, the owner must have put a lot of effort into it, 10 vnd very fast delivery",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Beautiful shell, pretty color
Hcigxigzjjgzkgxitzitzitzitxitzitzoyxoyxo",,,,,positive,,,"beautiful shell, pretty color hcigxigzjjgzkgxitzitzitzitxitzitzoyxoyxo",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Beautiful lipstick, the shop carefully packages the goods, the enthusiastic shipper will support the shop",,,,,,positive,positive,"beautiful lipstick, the shop carefully packages the goods, the enthusiastic shipper will support the shop",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"beautiful product, beautiful lipstick, good quality lipstick, beautiful, beautiful and beautifulppppppppppppppp",,positive,,,,,,"beautiful product, beautiful lipstick, good quality lipstick, beautiful, beautiful and beautifulppppppppppppppp",stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:na|packing:na
"I haven't used it yet so I don't know how the quality is, but it looks pretty and should be ok, the lipstick color is pretty but the smell is a bit horrible",,,negative,,positive,,,"i haven't used it yet so i don't know how the quality is, but it looks pretty and should be ok, the lipstick color is pretty but the smell is a bit horrible",stayingpower:na|texture:na|smell:negative|price:na|colour:positive|shipping:na|packing:na
"The lipstick has a pleasant scent 
smooth and very beautiful color 
Really matte lipstick, waterproof 
I ordered 1 tree and the shop delivered 2 trees",positive,positive,positive,,positive,,,"the lipstick has a pleasant scent smooth and very beautiful color really matte lipstick, waterproof i ordered 1 tree and the shop delivered 2 trees",stayingpower:positive|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
