data,stayingpower,texture,smell,price,colour,shipping,packing,text_clean,signature
"The lipstick feels comfortable, but the color is just average for the price.",,positive,,neutral,neutral,,,"the lipstick feels comfortable, but the color is just average for the price.",stayingpower:na|texture:positive|smell:na|price:neutral|colour:neutral|shipping:na|packing:na
"The smell is not great, but you get what you pay for.",,,negative,neutral,,,,"the smell is not great, but you get what you pay for.",stayingpower:na|texture:na|smell:negative|price:neutral|colour:na|shipping:na|packing:na
"The lipstick arrived safely, shipping was normal, and the price is okay.",,,,neutral,,neutral,positive,"the lipstick arrived safely, shipping was normal, and the price is okay.",stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:neutral|packing:positive
"The color is suitable for everyday use, and the price feels reasonable.",,,,neutral,positive,,,"the color is suitable for everyday use, and the price feels reasonable.",stayingpower:na|texture:na|smell:na|price:neutral|colour:positive|shipping:na|packing:na
"The lipstick does not last very long, but at this price it is acceptable.",negative,,,neutral,,,,"the lipstick does not last very long, but at this price it is acceptable.",stayingpower:negative|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
"The texture is smooth, the smell is light, and the price feels fair.",,positive,neutral,neutral,,,,"the texture is smooth, the smell is light, and the price feels fair.",stayingpower:na|texture:positive|smell:neutral|price:neutral|colour:na|shipping:na|packing:na
"The color is okay but the lipstick is dry, I guess you get what you pay for at this price.",,negative,,neutral,neutral,,,"the color is okay but the lipstick is dry, i guess you get what you pay for at this price.",stayingpower:na|texture:negative|smell:na|price:neutral|colour:neutral|shipping:na|packing:na
"Delivery was normal, took about 4 days. The price is standard for a matte lipstick.",,,,neutral,,neutral,,"delivery was normal, took about 4 days. the price is standard for a matte lipstick.",stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:neutral|packing:na
It smells a bit like plastic but the color is vibrant. The price is acceptable.,,,negative,neutral,positive,,,it smells a bit like plastic but the color is vibrant. the price is acceptable.,stayingpower:na|texture:na|smell:negative|price:neutral|colour:positive|shipping:na|packing:na
"The box was slightly crushed. The lipstick price is average, neither cheap nor expensive.",,,,neutral,,,negative,"the box was slightly crushed. the lipstick price is average, neither cheap nor expensive.",stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:negative
"Good texture, easy to apply. The price is fair for the quality.",,positive,,neutral,,,,"good texture, easy to apply. the price is fair for the quality.",stayingpower:na|texture:positive|smell:na|price:neutral|colour:na|shipping:na|packing:na
"The color fades after eating, but for a cheap lipstick, it is understandable.",negative,,,neutral,,,,"the color fades after eating, but for a cheap lipstick, it is understandable.",stayingpower:negative|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
"I bought this because of the reviews, the price is reasonable. The smell is nice and sweet.",,,positive,neutral,,,,"i bought this because of the reviews, the price is reasonable. the smell is nice and sweet.",stayingpower:na|texture:na|smell:positive|price:neutral|colour:na|shipping:na|packing:na
Shipping was fast. The price is the same as in the supermarket.,,,,neutral,,positive,,shipping was fast. the price is the same as in the supermarket.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:positive|packing:na
The shade is a bit different from the picture. Price is okay.,,,,neutral,negative,,,the shade is a bit different from the picture. price is okay.,stayingpower:na|texture:na|smell:na|price:neutral|colour:negative|shipping:na|packing:na
It feels heavy on the lips. Quality matches the low price.,,negative,,neutral,,,,it feels heavy on the lips. quality matches the low price.,stayingpower:na|texture:negative|smell:na|price:neutral|colour:na|shipping:na|packing:na
"Standard packaging, nothing special. The price is market rate.",,,,neutral,,,neutral,"standard packaging, nothing special. the price is market rate.",stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:neutral
The lipstick is smooth but doesn't stay long. Price is fitting for a daily use item.,negative,positive,,neutral,,,,the lipstick is smooth but doesn't stay long. price is fitting for a daily use item.,stayingpower:negative|texture:positive|smell:na|price:neutral|colour:na|shipping:na|packing:na
Smell is too strong for me. The price is standard.,,,negative,neutral,,,,smell is too strong for me. the price is standard.,stayingpower:na|texture:na|smell:negative|price:neutral|colour:na|shipping:na|packing:na
"The color is beautiful, very pigmented. The price is not a steal but it's okay.",,,,neutral,positive,,,"the color is beautiful, very pigmented. the price is not a steal but it's okay.",stayingpower:na|texture:na|smell:na|price:neutral|colour:positive|shipping:na|packing:na
Shipping took too long. The price is average.,,,,neutral,,negative,,shipping took too long. the price is average.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:negative|packing:na
"It is what it is, a budget lipstick. The price reflects the basic quality.",,,,neutral,,,,"it is what it is, a budget lipstick. the price reflects the basic quality.",stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
Texture is sticky. Price is bearable.,,negative,,neutral,,,,texture is sticky. price is bearable.,stayingpower:na|texture:negative|smell:na|price:neutral|colour:na|shipping:na|packing:na
The packing was careful with bubble wrap. Price is consistent with other shops.,,,,neutral,,,positive,the packing was careful with bubble wrap. price is consistent with other shops.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:positive
Nice color but drying. You pay for the brand name mostly.,,negative,,neutral,positive,,,nice color but drying. you pay for the brand name mostly.,stayingpower:na|texture:negative|smell:na|price:neutral|colour:positive|shipping:na|packing:na
It has no scent which I like. Price is a bit high but still within range.,,,positive,neutral,,,,it has no scent which i like. price is a bit high but still within range.,stayingpower:na|texture:na|smell:positive|price:neutral|colour:na|shipping:na|packing:na
The lipstick arrived intact. Price is normal.,,,,neutral,,,positive,the lipstick arrived intact. price is normal.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:positive
"Staying power is okay, about 3 hours. Price is fair.",neutral,,,neutral,,,,"staying power is okay, about 3 hours. price is fair.",stayingpower:neutral|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
The color is way lighter than expected. Price is average.,,,,neutral,negative,,,the color is way lighter than expected. price is average.,stayingpower:na|texture:na|smell:na|price:neutral|colour:negative|shipping:na|packing:na
It applies smoothly. The cost is acceptable.,,positive,,neutral,,,,it applies smoothly. the cost is acceptable.,stayingpower:na|texture:positive|smell:na|price:neutral|colour:na|shipping:na|packing:na
Shipping was fast but the packing was flimsy. Price is okay.,,,,neutral,,positive,negative,shipping was fast but the packing was flimsy. price is okay.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:positive|packing:negative
"The smell is nice, like peach. Price is what you expect.",,,positive,neutral,,,,"the smell is nice, like peach. price is what you expect.",stayingpower:na|texture:na|smell:positive|price:neutral|colour:na|shipping:na|packing:na
"Not great, not bad. Price is standard for a tint.",,,,neutral,,,,"not great, not bad. price is standard for a tint.",stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
The color is accurate. Price is reasonable for the size.,,,,neutral,positive,,,the color is accurate. price is reasonable for the size.,stayingpower:na|texture:na|smell:na|price:neutral|colour:positive|shipping:na|packing:na
It dries my lips out. The price is cheap so I can't complain much.,,negative,,neutral,,,,it dries my lips out. the price is cheap so i can't complain much.,stayingpower:na|texture:negative|smell:na|price:neutral|colour:na|shipping:na|packing:na
Delivery took a week. Price is fair.,,,,neutral,,negative,,delivery took a week. price is fair.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:negative|packing:na
The cap is loose. Price is standard.,,,,neutral,,,negative,the cap is loose. price is standard.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:negative
It stays on well enough. Price is average for this brand.,neutral,,,neutral,,,,it stays on well enough. price is average for this brand.,stayingpower:neutral|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
Texture is creamy but heavy. Price is acceptable.,,neutral,,neutral,,,,texture is creamy but heavy. price is acceptable.,stayingpower:na|texture:neutral|smell:na|price:neutral|colour:na|shipping:na|packing:na
The smell is chemical. You get what you pay for.,,,negative,neutral,,,,the smell is chemical. you get what you pay for.,stayingpower:na|texture:na|smell:negative|price:neutral|colour:na|shipping:na|packing:na
Color is pretty. Price is normal.,,,,neutral,positive,,,color is pretty. price is normal.,stayingpower:na|texture:na|smell:na|price:neutral|colour:positive|shipping:na|packing:na
Shipping was quick. The price is not expensive but not cheap either.,,,,neutral,,positive,,shipping was quick. the price is not expensive but not cheap either.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:positive|packing:na
The lipstick broke. Price is fair considering the material.,,,,neutral,,,negative,the lipstick broke. price is fair considering the material.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:negative
Smells sweet. Price is okay.,,,positive,neutral,,,,smells sweet. price is okay.,stayingpower:na|texture:na|smell:positive|price:neutral|colour:na|shipping:na|packing:na
It fades fast. Price is standard.,negative,,,neutral,,,,it fades fast. price is standard.,stayingpower:negative|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
The texture is fine. Price is reasonable.,,neutral,,neutral,,,,the texture is fine. price is reasonable.,stayingpower:na|texture:neutral|smell:na|price:neutral|colour:na|shipping:na|packing:na
Packed well in a box. Price is average.,,,,neutral,,,positive,packed well in a box. price is average.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:positive
Color is dull. Price is what it is.,,,,neutral,negative,,,color is dull. price is what it is.,stayingpower:na|texture:na|smell:na|price:neutral|colour:negative|shipping:na|packing:na
It is soft on the lips. Price is mid-range.,,positive,,neutral,,,,it is soft on the lips. price is mid-range.,stayingpower:na|texture:positive|smell:na|price:neutral|colour:na|shipping:na|packing:na
Shipping was delayed. Price is correct for the item.,,,,neutral,,negative,,shipping was delayed. price is correct for the item.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:negative|packing:na
The smell is nothing special. Price is standard.,,,neutral,neutral,,,,the smell is nothing special. price is standard.,stayingpower:na|texture:na|smell:neutral|price:neutral|colour:na|shipping:na|packing:na
Packaging is cute. Price is okay.,,,,neutral,,,positive,packaging is cute. price is okay.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:positive
Texture is clumpy. Price is fair for a discount item.,,negative,,neutral,,,,texture is clumpy. price is fair for a discount item.,stayingpower:na|texture:negative|smell:na|price:neutral|colour:na|shipping:na|packing:na
It transfers easily. Price is average.,negative,,,neutral,,,,it transfers easily. price is average.,stayingpower:negative|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
The color is nice. Price is predictable.,,,,neutral,positive,,,the color is nice. price is predictable.,stayingpower:na|texture:na|smell:na|price:neutral|colour:positive|shipping:na|packing:na
Just a normal lipstick. Price is fine.,,,,neutral,,,,just a normal lipstick. price is fine.,stayingpower:na|texture:na|smell:na|price:neutral|colour:na|shipping:na|packing:na
