text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
shop mall should also be quite assured about product quality. the shop delivered the goods according to the order. shipper is cute,positive,0.6346,None,positive,0.82,None,positive,0.8465,None,positive,0.8784,None,positive,0.8449,None,positive,0.918,positive,positive,0.9066,None,Overall Positive,0.0
"the color fades quite quickly, but i use it to apply pretty blush on my cheeks. this lipstick is only used to make my lips pinker, but i think it's all powder on my lips and it's not pretty.",negative,0.8945,negative,negative,0.6719,negative,positive,0.5615,None,positive,0.6601,None,negative,0.5381,None,neutral,0.485,None,positive,0.5427,None,MIXED,0.9597
"carefully packaged, fast delivery. ordered 10/10 today and got it. outstanding lipstick quality ????",positive,0.4995,None,positive,0.7303,positive,positive,0.8352,None,positive,0.8398,None,positive,0.9049,None,positive,0.9428,positive,positive,0.9122,positive,Overall Positive,0.0
"only chats to receive coins. fast delivery, beautiful color, i'm sure this is a no-brainer",negative,0.6697,None,neutral,0.4666,None,positive,0.7217,None,positive,0.7843,None,positive,0.8489,positive,positive,0.9208,positive,positive,0.8227,None,MIXED,0.5756
"carefully packaged, good shock resistance, very beautiful color, exactly the color i like. if it works well and doesn't dry my lips, i will continue to support it.",positive,0.8696,None,positive,0.8271,neutral,positive,0.8024,None,positive,0.883,None,positive,0.9033,positive,neutral,0.5938,None,positive,0.8933,positive,Overall Positive,0.0
"the lipstick color is beautiful but it doesn't stick very well, luckily i use color locking lipstick and the color is beautiful kiki",negative,0.866,negative,neutral,0.4731,None,positive,0.5447,None,positive,0.7497,None,positive,0.9001,positive,neutral,0.4537,None,positive,0.7508,None,MIXED,0.6692
pretty color akdkxndkcsnckxnslsjsnclxnckxcksndksndlvns ccl,positive,0.6087,None,positive,0.8739,None,positive,0.8312,None,positive,0.8777,None,positive,0.9335,positive,neutral,0.5639,None,positive,0.8748,None,Overall Positive,0.0
"fast delivery, nice color, cheap price, thihcs will probably buy again.......",positive,0.5097,None,positive,0.7322,None,positive,0.8354,None,positive,0.8354,positive,positive,0.927,positive,positive,0.9316,positive,positive,0.9125,None,Overall Positive,0.0
"uses: xinh texture: min color fastness: quite good the lipstick is super smooth, i really like it. beautiful from the outside to the inside",positive,0.5789,positive,positive,0.8034,positive,positive,0.8271,None,positive,0.8545,None,positive,0.6759,None,positive,0.5393,None,positive,0.8979,None,Overall Positive,0.0
"the lipstick is smooth and doesn't dry out your lips. however, for someone with pink lips like me, the lipstick doesn't have much of a brown sheen on the lips, more like earthy pink. but ncl is worth the money, i bought it in the 10/10 batch for 130k",negative,0.8264,None,positive,0.902,positive,positive,0.5918,None,positive,0.7651,positive,negative,0.4485,neutral,neutral,0.4613,None,positive,0.5919,None,MIXED,0.8809
"lipstick has beautiful color, bright skin, smooth lipstick, cheap price, many promotions",positive,0.7926,None,positive,0.9499,positive,positive,0.8913,None,positive,0.9022,positive,positive,0.9093,positive,positive,0.4571,None,positive,0.9136,None,Overall Positive,0.0
genuine lipstick with perfect color and super fast delivery hhhhhhhhhhhh,positive,0.5604,None,positive,0.7654,None,positive,0.8505,None,positive,0.8471,None,positive,0.9299,positive,positive,0.9222,positive,positive,0.917,None,Overall Positive,0.0
"it's super awesome, the shop ships super fast, i'm so pleased",negative,0.4789,None,positive,0.6867,None,positive,0.8138,None,positive,0.821,None,positive,0.9144,None,positive,0.9339,positive,positive,0.9037,None,MIXED,0.4376
"very nice item. i bought 2 trees on sale for only 89k. but due to translation, i only received it now",negative,0.4198,None,positive,0.5815,None,positive,0.7858,None,positive,0.7947,positive,positive,0.7897,None,negative,0.8118,negative,positive,0.8412,None,MIXED,0.9297
"it's so pretty, you can check the beautiful color code and it doesn't dry your lips too much?",positive,0.7233,None,positive,0.8859,positive,positive,0.749,None,positive,0.8765,None,positive,0.8959,positive,neutral,0.6668,None,positive,0.8634,None,Overall Positive,0.0
"beautiful lipstick, standard color, matte. eagle. adfgjjkkkirefvhjtfbjifdcv",positive,0.8237,positive,positive,0.8499,None,positive,0.8714,None,positive,0.9002,None,positive,0.8912,positive,positive,0.5282,None,positive,0.9054,None,Overall Positive,0.0
you have to cover your blemishes or foundation first for your lipstick to look beautiful. but applying it normally on the lips is very dark and old,negative,0.574,None,negative,0.5446,None,neutral,0.3743,None,positive,0.544,None,negative,0.7496,negative,negative,0.7154,None,positive,0.4713,None,MIXED,0.7289
"uses: son new texture: creamy color fastness: ok great quality, smooth lipstick",neutral,0.6456,positive,neutral,0.6169,positive,positive,0.5614,None,positive,0.7738,None,neutral,0.4579,None,positive,0.5647,None,positive,0.856,None,Overall Positive,0.0
"carefully packaged, fast delivery, especially during the promotion period. will continue to support the shop! ?? beautiful lipstick color",positive,0.6491,None,positive,0.7326,None,positive,0.8522,None,positive,0.8508,None,positive,0.9229,positive,positive,0.9224,positive,positive,0.916,positive,Overall Positive,0.0
"depp lammmmmmmmmmmmm, this color is more pink ????????????????",negative,0.5416,None,positive,0.5042,None,positive,0.5992,None,positive,0.7509,None,negative,0.627,positive,neutral,0.5008,None,positive,0.7037,None,MIXED,0.8021
"super fast delivery, enough goods, correct model. i bought lipstick here a few times and found it quite ok",positive,0.5203,None,positive,0.6843,None,positive,0.8243,None,positive,0.8289,None,positive,0.8929,None,positive,0.95,positive,positive,0.9068,None,Overall Positive,0.0
"product as described, friendly shipper, quick delivery",negative,0.5445,None,positive,0.6859,None,positive,0.7906,None,positive,0.8092,None,positive,0.8444,None,positive,0.9502,positive,positive,0.8884,None,MIXED,0.4907
"the vid photo is only for a penny, the lipstick color is beautiful, but it fades too quickly",negative,0.9614,negative,positive,0.4513,None,positive,0.5586,None,positive,0.6382,None,positive,0.8558,positive,neutral,0.3919,None,positive,0.6901,None,MIXED,0.739
"the lipstick has a beautiful color but before it can be applied, it dries ?? but it doesn't dry out my lips",negative,0.8687,None,positive,0.6035,positive,positive,0.6691,None,positive,0.8036,None,positive,0.8962,positive,negative,0.4632,None,positive,0.7638,None,MIXED,0.9819
"delivery took a bit long but it's okay, the product quality is very good, suitable for the price, everyone should buy it (photos and videos are for coin receipt purposes).",positive,0.4811,None,positive,0.6893,None,positive,0.7802,None,positive,0.8108,positive,positive,0.8412,None,negative,0.8462,negative,positive,0.8675,None,MIXED,0.7115
"second time buying, the color is very good for people with dark skin like me, i recommend buying it",positive,0.8405,None,positive,0.8284,None,positive,0.8659,None,positive,0.8805,None,positive,0.8744,positive,neutral,0.584,None,positive,0.8779,None,Overall Positive,0.0
dusty pink pink is so pink please see the swatch before buying :))),positive,0.3431,None,neutral,0.5458,None,neutral,0.4487,None,positive,0.7146,None,neutral,0.7353,neutral,neutral,0.4275,None,positive,0.7201,None,Overall Positive,0.0
"the lipstick has a lot of orange color so i don't really like it. i wipe off the orange base on my lips and apply it well, but i don't highly recommend it.",negative,0.6892,None,negative,0.7035,None,neutral,0.4121,None,positive,0.5775,None,negative,0.7357,negative,negative,0.4748,None,positive,0.4911,None,MIXED,0.7576
"goods are very good, received very well packaged ???? will support the shop more ????",positive,0.7656,None,positive,0.867,None,positive,0.8799,None,positive,0.8817,None,positive,0.9142,None,positive,0.6585,None,positive,0.9125,positive,Overall Positive,0.0
"beautiful skin, fragrant smell, but choosing the colored fruit is a bit stupid :)))))))))",negative,0.6742,None,positive,0.427,None,positive,0.6571,positive,positive,0.7029,None,negative,0.7365,negative,negative,0.4585,None,positive,0.6037,None,MIXED,1.049
"the product is very good quality, the shop sent the goods quickly and packaged carefully",positive,0.4787,None,positive,0.7119,None,positive,0.8301,None,positive,0.8292,None,positive,0.8914,None,positive,0.9443,positive,positive,0.906,positive,Overall Positive,0.0
"delivery was quite fast even though it came from abroad, no smell, okela product, slightly brighter than the color on the photo",negative,0.7105,None,positive,0.4865,None,positive,0.3869,positive,positive,0.6343,None,negative,0.7149,negative,positive,0.7284,positive,positive,0.6622,None,MIXED,0.9555
"texture: smooth, fragrant lipstick... color fastness: not very matte",negative,0.8621,negative,positive,0.8539,positive,positive,0.6459,positive,positive,0.749,None,negative,0.4828,None,neutral,0.4442,None,positive,0.6715,None,MIXED,0.9208
the lipstick color is so pretty ('?? ? ??') i'm too lazy to take a picture so i'll take it,positive,0.6276,None,positive,0.8646,None,positive,0.8445,None,positive,0.8699,None,positive,0.9297,positive,positive,0.4874,None,positive,0.894,None,Overall Positive,0.0
"due to the pandemic, delivery takes a long time, 5-6 days to arrive. quality is no longer in dispute.",negative,0.5011,None,positive,0.4644,None,positive,0.5909,None,positive,0.7435,None,positive,0.6769,None,negative,0.7674,negative,positive,0.7786,None,MIXED,0.9127
"good product quality and very fast delivery, carefully packaged",negative,0.4691,None,positive,0.694,None,positive,0.8057,None,positive,0.8216,None,positive,0.8839,None,positive,0.9442,positive,positive,0.9073,positive,MIXED,0.4293
beautiful lipstick color. bought as a gift for my lover so i don't have photos to rate. but i heard it was ok,positive,0.7875,None,positive,0.823,None,positive,0.8159,None,positive,0.8731,None,positive,0.9004,positive,neutral,0.6233,None,positive,0.8822,None,Overall Positive,0.0
"smells like smooth chocolate, goes away quickly, fragrant, beautiful color, enthusiastic shipper",negative,0.9147,negative,positive,0.8515,positive,positive,0.6102,positive,positive,0.7584,None,positive,0.8004,positive,positive,0.4704,positive,positive,0.7538,None,MIXED,0.7525
"son okay color ok not very stubborn once you wipe it off, it will go away :))))()))))))))",negative,0.9527,negative,positive,0.5747,None,neutral,0.4533,None,positive,0.6324,None,positive,0.6923,positive,neutral,0.4855,None,positive,0.6174,None,MIXED,0.6911
"the color is so pretty :))) i like it so much, i should buy it",positive,0.7258,None,positive,0.8748,None,positive,0.861,None,positive,0.8582,None,positive,0.9328,positive,neutral,0.4495,None,positive,0.8885,None,Overall Positive,0.0
"super fast delivery, beautiful lipstick, cheap price, haven't checked yet so don't know product quality",neutral,0.7762,None,neutral,0.8286,None,positive,0.6488,None,positive,0.7399,positive,neutral,0.7623,None,positive,0.9125,positive,positive,0.8797,None,Overall Positive,0.0
"fast delivery, good lipstick quality, color is also very beautiful, nma i think the lipstick is a bit small :((",positive,0.5539,None,positive,0.7737,positive,positive,0.8524,None,positive,0.8477,None,positive,0.9259,positive,positive,0.9208,positive,positive,0.9142,None,Overall Positive,0.0
"packaged carefully, the lipstick is very beautiful, i like it very much mmmmmmmmmmmm",positive,0.7175,None,positive,0.8907,None,positive,0.8775,None,positive,0.8675,None,positive,0.9282,None,positive,0.5943,None,positive,0.9107,positive,Overall Positive,0.0
"son is so pretty it's a bit light to hold, but otherwise the lipstick is very beautiful color 01 is super pretty recommend everyone to buy and try: 3",positive,0.4999,None,negative,0.547,None,positive,0.5494,None,positive,0.7617,None,positive,0.9179,positive,neutral,0.4258,None,positive,0.6678,None,MIXED,0.4711
"the quality of the lipstick is ok, but it dries quickly you should buy it, it's beautiful ??????????????????????????????? ???????????????????????????????",negative,0.6544,None,positive,0.7044,neutral,positive,0.83,None,positive,0.8354,None,positive,0.9132,None,positive,0.9082,None,positive,0.8789,None,MIXED,0.5796
"nice color shop, cheap price, lipstick is a bit loose and difficult to spread. but what i like is that the lipstick smell is easy to smell, not strong like many domestic types.",negative,0.4875,None,negative,0.6586,negative,negative,0.8963,positive,positive,0.5413,positive,positive,0.7386,positive,positive,0.4597,None,positive,0.5615,None,MIXED,1.082
"great product, fast delivery, sturdy packaging shop has good service",positive,0.4743,None,positive,0.6734,None,positive,0.8047,None,positive,0.8192,None,positive,0.8817,None,positive,0.9509,positive,positive,0.905,positive,Overall Positive,0.0
i bought it for 9k but i didn't expect it to be so good. the quality is smooth and fragrant like grapes. i should buy it.,negative,0.7536,None,positive,0.9557,positive,positive,0.5985,positive,positive,0.8034,positive,positive,0.5862,None,neutral,0.4389,None,positive,0.737,None,MIXED,0.6255
beautiful lipstick video is only for the purpose of accepting coins. delivery takes a while but the price is reasonable so please share,negative,0.437,None,positive,0.6054,None,positive,0.7558,None,positive,0.7809,positive,positive,0.8243,None,negative,0.8663,negative,positive,0.8497,None,MIXED,0.9715
"the color is not beautiful, not durable, but at this price i don't want more ghhcfghbvff",negative,0.825,negative,negative,0.519,None,positive,0.3884,None,positive,0.6159,positive,negative,0.8455,negative,negative,0.5251,None,positive,0.5464,None,MIXED,0.9869
good product quality and packaging will definitely support this shop in the future,positive,0.8282,None,positive,0.7736,None,positive,0.8552,None,positive,0.8714,None,positive,0.8399,None,positive,0.6388,None,positive,0.9041,positive,Overall Positive,0.0
"correct color delivered pack carefully smooth, fragrant lipstick should buy hahaha",positive,0.7246,None,positive,0.865,positive,positive,0.8209,positive,positive,0.883,None,positive,0.7417,positive,neutral,0.6349,neutral,positive,0.8495,positive,Overall Positive,0.0
"the color is super pretty, like an earthy orange, but on my lips, it leans more orange. brush to whiten teeth and brighten skin tone",positive,0.7577,None,positive,0.5491,None,positive,0.7322,None,positive,0.8667,None,positive,0.7064,positive,neutral,0.5382,None,positive,0.8375,None,Overall Positive,0.0
i thought it was cheap so i bought it to try. the lipstick is a bit small :)) it's quite smooth on the lips and smells like chocolate. will buy some other colors,positive,0.7307,None,positive,0.9518,positive,positive,0.8581,positive,positive,0.9097,positive,positive,0.8041,None,positive,0.5032,None,positive,0.8963,None,Overall Positive,0.0
"the color is beautiful, the lipstick is so light that it feels like no lipstick at all, and it's also matte. the only downside is that it doesn't smell good, it's quite chemical, but at this price, i recommend everyone to buy a few plants to use :)))",positive,0.5156,positive,positive,0.449,positive,negative,0.8692,negative,positive,0.5624,positive,positive,0.5965,positive,positive,0.5096,None,positive,0.6574,None,MIXED,0.6876
"matte lipstick, very beautiful color, doesn't rub off and when applied it's very smooth, fast delivery",positive,0.5744,positive,positive,0.8801,positive,positive,0.8708,None,positive,0.8832,None,positive,0.9269,positive,positive,0.8893,positive,positive,0.92,None,Overall Positive,0.0
orange lipstick color is a bit much jdnjdhxjdjxjjxjxjxjxjxjcnncnc,negative,0.6399,None,negative,0.5682,None,neutral,0.3738,None,positive,0.5715,None,negative,0.7972,negative,negative,0.4514,None,positive,0.5594,None,MIXED,0.7744
"fast delivery, well wrapped, i buy this color again and again",positive,0.5979,None,positive,0.7371,None,positive,0.8519,None,positive,0.8398,None,positive,0.9241,positive,positive,0.9241,positive,positive,0.9139,positive,Overall Positive,0.0
"the color is beautiful, the color is browner than in the photo, more suitable for makeup than bare face. the lipstick shell is rough, the lipstick is quite matte and smooth on the lips. depending on the color of the lips, they will brown more or less. fast delivery",negative,0.477,positive,positive,0.5996,positive,positive,0.8349,None,positive,0.8027,None,neutral,0.4189,positive,positive,0.9217,positive,positive,0.848,None,MIXED,0.4263
the product is ok and smells very good mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,positive,0.6889,None,positive,0.9105,None,positive,0.8623,positive,positive,0.8858,None,positive,0.9134,None,positive,0.5593,None,positive,0.9057,None,Overall Positive,0.0
"the lipstick is quite good at this price, quite smooth and easy to fade, the color is quite standard and beautiful, very fast delivery but i'm a bit sad because the packaging is not shockproof ??nma, it's okay, everyone should try to buy it.",negative,0.8897,negative,positive,0.5307,positive,positive,0.6096,None,positive,0.7282,positive,positive,0.8868,positive,positive,0.7694,positive,positive,0.6616,negative,MIXED,0.7338
"luxurious lipstick, everyone ????? smells so good ? i like it very much. beautiful colorppp???????",positive,0.7539,None,positive,0.892,None,positive,0.8621,positive,positive,0.8633,None,positive,0.9329,positive,neutral,0.4722,None,positive,0.8927,None,Overall Positive,0.0
fast delivery cuteeeeeeeee the lipstick color is so beautiful??????????????????????????????????,positive,0.5011,None,positive,0.7603,None,positive,0.8486,None,positive,0.8431,None,positive,0.9334,positive,positive,0.9192,positive,positive,0.9149,None,Overall Positive,0.0
"authentic products, everyone paints them smoothly and smells good, so they're cheap so buy them",positive,0.691,None,positive,0.9578,positive,positive,0.8739,positive,positive,0.8986,positive,positive,0.851,None,positive,0.5896,None,positive,0.9094,None,Overall Positive,0.0
"fast delivery, the lipstick color is so beautiful, i give the shop 10 points mmmmmmmm",positive,0.5454,None,positive,0.7773,None,positive,0.8567,None,positive,0.8495,None,positive,0.935,positive,positive,0.9127,positive,positive,0.919,None,Overall Positive,0.0
"the shop gives a lot of lucky money envelopes. well packaged and fast delivery. the product has an anti-counterfeit stamp, the lipstick has a fruity scent, and the color is quite pretty",positive,0.6373,None,positive,0.7856,None,positive,0.8626,positive,positive,0.8567,None,positive,0.9392,positive,positive,0.8967,positive,positive,0.9183,positive,Overall Positive,0.0
photos and videos are unrelated ships quickly pack carefully should buy,positive,0.5255,None,positive,0.5986,None,positive,0.811,None,positive,0.8331,None,positive,0.8504,None,positive,0.9559,positive,positive,0.9153,positive,Overall Positive,0.0
super fast delivery. i haven't been out yet so i haven't opened it yet so i don't know the quality,neutral,0.7958,None,neutral,0.8559,None,positive,0.5869,None,positive,0.702,None,neutral,0.816,None,positive,0.8921,positive,positive,0.8642,None,Overall Positive,0.0
"i don't know why, but i feel like the lipstick is a bit thick and the color isn't quite right?? the lipstick on my lips turned pink, not the red color i wanted.",negative,0.6843,None,negative,0.572,negative,positive,0.4069,None,positive,0.5761,None,negative,0.8522,negative,negative,0.5036,None,positive,0.5563,None,MIXED,0.9685
"the color on my cheeks is so beautiful, i love the lipstick so much, i will buy another color?? but the shell looks funny, it's rough :))",negative,0.4603,None,negative,0.8091,positive,positive,0.522,None,positive,0.6749,None,positive,0.9004,positive,negative,0.4233,None,negative,0.4579,None,MIXED,1.0618
"the packaging is very sturdy, the product is very smooth to use and will support the shop again",positive,0.6361,None,positive,0.94,positive,positive,0.8624,None,positive,0.8954,None,positive,0.8152,None,positive,0.7674,None,positive,0.9017,positive,Overall Positive,0.0
"super beautiful lipstick color, very careful packaging, fast delivery (4 days)",positive,0.6105,None,positive,0.7073,None,positive,0.8499,None,positive,0.8663,None,positive,0.9178,positive,positive,0.9349,positive,positive,0.9193,positive,Overall Positive,0.0
fast delivery beautiful color fjdb?bdhb?bdbdbfbbdhdhffhhfhfhfhfhfhfhfhfhfhfhffhfhfhhhh,negative,0.52,None,positive,0.6823,None,positive,0.8106,None,positive,0.8299,None,positive,0.9092,positive,positive,0.9402,positive,positive,0.9029,None,MIXED,0.4717
"quality product, lipstick has a good smell, color is 301 but chocolate brown color in general is okay but lipstick is a bit dry overall 9/10, delivery takes a long time to receive",negative,0.4647,None,negative,0.8604,negative,positive,0.4516,positive,positive,0.681,None,positive,0.7409,positive,negative,0.7996,negative,positive,0.5278,None,MIXED,1.1273
"the lipstick has a beautiful color, but the lipstick is smaller than i expected, but for the price, this lipstick is great.",positive,0.7271,None,positive,0.8768,None,positive,0.84,positive,positive,0.8743,positive,positive,0.9209,positive,neutral,0.4814,None,positive,0.8606,None,Overall Positive,0.0
"the lipstick is beautiful, applies smoothly to the lips without clumping, and the fragrance is quite light. overall, perfect",positive,0.6236,None,positive,0.9621,positive,positive,0.8428,positive,positive,0.9048,None,positive,0.8571,None,positive,0.5194,None,positive,0.8972,None,Overall Positive,0.0
"oh my god, the color is not the same as the photo :) it's so ugly that it's hard to flirt. i don't expect anything more at that price",negative,0.7519,None,negative,0.4487,negative,positive,0.4568,None,positive,0.6058,positive,negative,0.8837,negative,negative,0.5431,None,positive,0.5573,None,MIXED,1.0021
"uses: beauty texture: beautiful color fastness: durable i really like this product, fast delivery too",positive,0.7673,positive,positive,0.5903,positive,positive,0.8377,None,positive,0.8493,None,positive,0.8702,None,positive,0.8848,positive,positive,0.9219,None,Overall Positive,0.0
"the shop delivered all the goods, beautiful, the second time i bought the lipstick, there is really nothing to complain about",positive,0.7862,None,positive,0.8662,None,positive,0.8453,None,positive,0.8961,None,positive,0.8932,None,neutral,0.5634,positive,positive,0.8875,None,Overall Positive,0.0
"there are no photos here so i'll just use them for now standard red lipstick; i find it beautiful and very suitable for tet, it doesn't turn too pink because my lips are pink however, the lipstick is a bit dry and clings to the lips, so those with a lot of lip lines should pay attention to moisturizing the packaging is also thoughtful, but shipping takes a bit long",negative,0.5203,None,negative,0.8051,negative,neutral,0.4376,None,positive,0.6496,None,positive,0.4835,positive,negative,0.816,negative,positive,0.5446,None,MIXED,0.9407
uses: very beautiful lipstick texture: beautiful color color fastness: matte lipstick is light but i like the style so i'm fine delivery took a while buy two trees and get a deal of 75k with an additional 30k coins refunded the shop advises enthusiastically it's too much,neutral,0.5893,positive,neutral,0.68,neutral,positive,0.4891,None,positive,0.6671,positive,positive,0.5547,positive,negative,0.7424,negative,positive,0.7403,None,MIXED,0.5698
"the lipstick is very pretty. it smells really good and lasts quite a long time, but when you eat or drink water, your lips can easily rub off, so i don't think this will last hihi.",negative,0.9153,negative,positive,0.6614,None,positive,0.5352,positive,positive,0.6961,None,positive,0.854,None,neutral,0.4207,None,positive,0.7274,None,MIXED,0.7244
"excellent product quality, nice and sturdy product packaging",positive,0.7077,None,positive,0.8728,None,positive,0.8608,None,positive,0.8707,None,positive,0.8878,None,positive,0.8277,None,positive,0.9152,positive,Overall Positive,0.0
"very nice lipstick, beautiful color and extremely good quality, worth buying, everyone",positive,0.7828,None,positive,0.89,None,positive,0.8655,None,positive,0.8697,None,positive,0.9317,positive,neutral,0.4957,None,positive,0.8942,None,Overall Positive,0.0
"the lipstick color is so beautiful, i will buy other colors that are so beautiful and so cheap ????????????????????",positive,0.7692,None,positive,0.8751,None,positive,0.8651,None,positive,0.8635,positive,positive,0.9308,positive,neutral,0.4944,None,positive,0.8902,None,Overall Positive,0.0
"well packaged, shipping from abroad took a while. but the lipstick is very bad. images and videos are for coin-receipt purposes",negative,0.6062,None,negative,0.7744,None,negative,0.4405,None,positive,0.5538,None,negative,0.3619,None,negative,0.926,negative,positive,0.4525,positive,MIXED,0.7602
"the color is super satisfying, oh my gosh djqownwndsnwwjjwnsndenwkwnnsdnenwj",positive,0.5921,None,positive,0.8152,None,positive,0.8204,None,positive,0.8462,None,positive,0.9179,positive,positive,0.7718,None,positive,0.8967,None,Overall Positive,0.0
"the lipstick is okay but it wears off too quickly and doesn't line the lips, which is a bit disappointing??????, probably won't buy again.",negative,0.9419,negative,neutral,0.382,None,neutral,0.4204,None,positive,0.5127,None,positive,0.4534,None,negative,0.4248,None,positive,0.4938,None,MIXED,0.7059
"beautiful color, slightly powdery lipstick, choco scent, easy to wear after applying once, lips do not dry",negative,0.944,negative,negative,0.443,negative,positive,0.3983,positive,positive,0.636,None,positive,0.8404,positive,negative,0.3549,None,positive,0.4279,None,MIXED,0.9917
"the packaging of the product is good,,,,, the lipstick is also okay aaaaaaaaaaaaaaaaaa",positive,0.605,None,positive,0.6913,None,positive,0.7447,None,positive,0.8451,None,positive,0.8008,None,positive,0.5205,None,positive,0.8484,positive,Overall Positive,0.0
uses: not knowing where to go so you can have a good place to live texture: not a bit ok color fastness: ok is aaaaas,negative,0.5244,positive,negative,0.7971,positive,negative,0.7464,None,positive,0.5328,None,positive,0.493,None,negative,0.5567,None,negative,0.6212,None,MIXED,0.7795
"correct color delivered, lipstick has a good smell, fast delivery ??????????????????????????",positive,0.6644,None,positive,0.755,None,positive,0.8535,positive,positive,0.8896,None,positive,0.9061,positive,positive,0.9115,positive,positive,0.9108,None,Overall Positive,0.0
"the lipstick is beautiful and fragrant apply on soft, non-drying lips ?? packaged securely. unbelievably beautiful color meeeeeeeeeeeeeeeeeeeeeeeeeeeee!!!",positive,0.6747,None,positive,0.9194,positive,positive,0.7737,positive,positive,0.8615,None,positive,0.8411,positive,neutral,0.5851,None,positive,0.8539,positive,Overall Positive,0.0
"fast delivery, beautiful lipstick, true color, will support the shop more next time",positive,0.6351,None,positive,0.7542,positive,positive,0.8492,None,positive,0.8535,None,positive,0.9261,positive,positive,0.9211,positive,positive,0.9236,None,Overall Positive,0.0
"beautiful lipstick color, smells of chocolate. it's so stubborn. the lipstick is beautiful but the delivery took so long, i ordered it on the 1st but received it in 14 ms",positive,0.6878,positive,positive,0.6083,None,positive,0.7813,positive,positive,0.8099,None,positive,0.8939,positive,negative,0.7843,negative,positive,0.8643,None,MIXED,0.671
"matte lipstick, standard color. genuine lipstick, comes with stamp, recommended to buy. product packaging is sturdy and beautiful",positive,0.874,positive,positive,0.8575,None,positive,0.8734,None,positive,0.8918,None,positive,0.8958,positive,neutral,0.5529,None,positive,0.9079,positive,Overall Positive,0.0
"the lipstick is soft and has shimmer, so if you use this lipstick in the evening, the effect will be beautiful.",positive,0.7215,None,positive,0.9103,positive,positive,0.7939,None,positive,0.8866,None,positive,0.6247,None,positive,0.4735,None,positive,0.867,None,Overall Positive,0.0
"the color is extremely beautiful, i find the lipstick stays on my lips for quite a long time, even when eating and drinking at this price, the product must be of good quality.",positive,0.9037,positive,positive,0.8171,None,positive,0.7938,None,positive,0.8579,positive,positive,0.9007,positive,neutral,0.5996,None,positive,0.8805,None,Overall Positive,0.0
"the material of the lipstick is not very good, but the price and packaging cannot be criticized",negative,0.6828,None,negative,0.8648,negative,neutral,0.3739,None,positive,0.5869,positive,negative,0.6759,None,negative,0.5285,None,negative,0.5714,positive,MIXED,0.4988
packed carefully with shock protection. i must say that the packaging of bbia lipstick is super beautiful. buy,positive,0.8219,None,positive,0.7928,None,positive,0.8476,None,positive,0.8891,None,positive,0.8687,None,positive,0.6988,None,positive,0.9118,positive,Overall Positive,0.0
"the shop prepares and delivers goods quickly, product quality is stable compared to the price",positive,0.5369,None,positive,0.6837,None,positive,0.8148,None,positive,0.8341,positive,positive,0.8237,None,positive,0.9619,positive,positive,0.8955,None,Overall Positive,0.0
"i'm a god, buy it and you won't regret it ???? it's so beautiful. cheap price but quality is not cheap ?????. the lipstick is so smooth and smells like chocolate. i love it. i bought these two colors and they look beautiful on their own, but mixed together is also great. mix the colors together and the color looks like the video, it's very natural. 100 vnd ????????",positive,0.5009,None,positive,0.9333,positive,positive,0.7799,positive,positive,0.8734,positive,positive,0.8507,positive,neutral,0.507,None,positive,0.8534,None,Overall Positive,0.0
"packed neatly, the lipstick is beautiful and the color on the lips is also beautiful. 5 starsoooo",positive,0.7763,None,positive,0.9162,None,positive,0.898,None,positive,0.8976,None,positive,0.9269,positive,positive,0.6832,None,positive,0.9257,positive,Overall Positive,0.0
"beautiful color, everyone, easy to wear, moisturizing, not dry on lips, genuine",negative,0.8268,negative,positive,0.8513,positive,positive,0.6881,None,positive,0.795,None,positive,0.8768,positive,positive,0.5693,None,positive,0.7991,None,MIXED,0.7004
"bought the 3rd one, it's been very good, everyone, soft lips, beautiful color",positive,0.818,None,positive,0.9359,positive,positive,0.8905,None,positive,0.8981,None,positive,0.8767,positive,neutral,0.5957,None,positive,0.9053,None,Overall Positive,0.0
"so pretty :)) super fast delivery, even though there's a pandemic :)) nma fast delivery",negative,0.4082,None,positive,0.4837,None,positive,0.7753,None,positive,0.8021,None,positive,0.7375,None,positive,0.9242,positive,positive,0.8819,None,MIXED,0.375
"the price is super cheap, the smell just smells like chocolate, i don't really like this scent, but the price is quite ok",positive,0.4954,None,positive,0.5159,None,negative,0.8294,negative,positive,0.5799,positive,positive,0.6861,None,positive,0.5835,None,positive,0.6777,None,MIXED,0.6719
"the lipstick color is so pretty, the shop packaged the goods carefully, but the delivery took a while",positive,0.4964,None,positive,0.726,None,positive,0.7925,None,positive,0.8231,None,positive,0.873,positive,negative,0.8629,negative,positive,0.8735,positive,MIXED,0.7262
the lipstick smells like a strawberry scent mixed with a strong chemical smell the color is very beautiful you should buy it,positive,0.6285,None,positive,0.5145,None,negative,0.7894,neutral,positive,0.5697,None,positive,0.7827,positive,positive,0.4491,None,positive,0.6854,None,MIXED,0.6484
