text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
"uses: son new texture: creamy color fastness: ok great quality, smooth lipstick",neutral,0.6668,positive,positive,0.8313,positive,positive,0.6463,None,positive,0.8713,None,positive,0.5994,None,negative,0.4335,None,positive,0.7867,None,MIXED,0.3884
"carefully packaged, fast delivery, especially during the promotion period. will continue to support the shop! ?? beautiful lipstick color",positive,0.7289,None,positive,0.7812,None,positive,0.7745,None,positive,0.8852,None,positive,0.8634,positive,positive,0.95,positive,positive,0.8986,positive,Overall Positive,0.0
"depp lammmmmmmmmmmmm, this color is more pink ????????????????",negative,0.3907,None,neutral,0.4571,None,neutral,0.4699,None,positive,0.736,None,neutral,0.5464,positive,neutral,0.5801,None,positive,0.7278,None,MIXED,0.3084
"super fast delivery, enough goods, correct model. i bought lipstick here a few times and found it quite ok",positive,0.6858,None,positive,0.7539,None,positive,0.7542,None,positive,0.8846,None,positive,0.7966,None,positive,0.9314,positive,positive,0.8763,None,Overall Positive,0.0
"product as described, friendly shipper, quick delivery",positive,0.6313,None,positive,0.7918,None,positive,0.69,None,positive,0.8422,None,positive,0.7808,None,positive,0.9689,positive,positive,0.8679,None,Overall Positive,0.0
"the vid photo is only for a penny, the lipstick color is beautiful, but it fades too quickly",negative,0.9437,negative,neutral,0.4053,None,positive,0.688,None,positive,0.676,None,positive,0.8985,positive,neutral,0.4354,None,positive,0.7018,None,MIXED,0.7158
"the lipstick has a beautiful color but before it can be applied, it dries ?? but it doesn't dry out my lips",positive,0.4908,None,negative,0.7768,positive,positive,0.7401,None,positive,0.7964,None,positive,0.8695,positive,neutral,0.7011,None,positive,0.7263,None,MIXED,0.6397
"delivery took a bit long but it's okay, the product quality is very good, suitable for the price, everyone should buy it (photos and videos are for coin receipt purposes).",neutral,0.4602,None,positive,0.6191,None,positive,0.7711,None,positive,0.8841,positive,positive,0.7989,None,negative,0.8381,negative,positive,0.8249,None,MIXED,0.6898
"second time buying, the color is very good for people with dark skin like me, i recommend buying it",positive,0.7846,None,positive,0.7202,None,positive,0.8378,None,positive,0.8909,None,positive,0.8326,positive,neutral,0.656,None,positive,0.8779,None,Overall Positive,0.0
dusty pink pink is so pink please see the swatch before buying :))),neutral,0.4386,None,neutral,0.5131,None,neutral,0.5246,None,positive,0.7814,None,neutral,0.775,neutral,neutral,0.5649,None,positive,0.7634,None,Overall Positive,0.0
"the lipstick has a lot of orange color so i don't really like it. i wipe off the orange base on my lips and apply it well, but i don't highly recommend it.",negative,0.6938,None,negative,0.8023,None,neutral,0.3879,None,positive,0.7068,None,negative,0.6594,negative,neutral,0.5439,None,positive,0.5777,None,MIXED,0.8049
"goods are very good, received very well packaged ???? will support the shop more ????",positive,0.8232,None,positive,0.8087,None,positive,0.8544,None,positive,0.9007,None,positive,0.9031,None,positive,0.5665,None,positive,0.9041,positive,Overall Positive,0.0
"beautiful skin, fragrant smell, but choosing the colored fruit is a bit stupid :)))))))))",negative,0.675,None,negative,0.6846,None,positive,0.61,positive,positive,0.7209,None,positive,0.3872,negative,negative,0.5143,None,positive,0.5842,None,MIXED,1.0331
"the product is very good quality, the shop sent the goods quickly and packaged carefully",positive,0.7131,None,positive,0.7747,None,positive,0.7672,None,positive,0.866,None,positive,0.8652,None,positive,0.9635,positive,positive,0.9039,positive,Overall Positive,0.0
"delivery was quite fast even though it came from abroad, no smell, okela product, slightly brighter than the color on the photo",negative,0.5871,None,neutral,0.4087,None,neutral,0.5055,positive,positive,0.5843,None,negative,0.6808,negative,positive,0.5996,positive,positive,0.4907,None,MIXED,0.7216
"texture: smooth, fragrant lipstick... color fastness: not very matte",negative,0.8541,negative,positive,0.8205,positive,positive,0.5958,positive,positive,0.7441,None,positive,0.3808,None,negative,0.5152,None,positive,0.7416,None,MIXED,0.9663
the lipstick color is so pretty ('?? ? ??') i'm too lazy to take a picture so i'll take it,positive,0.811,None,positive,0.7549,None,positive,0.8714,None,positive,0.9263,None,positive,0.9399,positive,neutral,0.541,None,positive,0.921,None,Overall Positive,0.0
"due to the pandemic, delivery takes a long time, 5-6 days to arrive. quality is no longer in dispute.",neutral,0.4216,None,neutral,0.521,None,positive,0.5366,None,positive,0.766,None,positive,0.4513,None,negative,0.876,negative,positive,0.6938,None,MIXED,0.6451
"good product quality and very fast delivery, carefully packaged",positive,0.6902,None,positive,0.7927,None,positive,0.7421,None,positive,0.8619,None,positive,0.85,None,positive,0.9607,positive,positive,0.898,positive,Overall Positive,0.0
beautiful lipstick color. bought as a gift for my lover so i don't have photos to rate. but i heard it was ok,positive,0.5281,None,positive,0.5001,None,positive,0.7646,None,positive,0.9042,None,positive,0.8659,positive,neutral,0.661,None,positive,0.8889,None,Overall Positive,0.0
"smells like smooth chocolate, goes away quickly, fragrant, beautiful color, enthusiastic shipper",negative,0.9368,negative,positive,0.8464,positive,positive,0.6519,positive,positive,0.7389,None,positive,0.8402,positive,positive,0.3696,positive,positive,0.8099,None,MIXED,0.7678
"son okay color ok not very stubborn once you wipe it off, it will go away :))))()))))))))",negative,0.9361,negative,positive,0.6055,None,positive,0.5868,None,positive,0.787,None,positive,0.776,positive,neutral,0.4859,None,positive,0.7806,None,MIXED,0.7402
"the color is so pretty :))) i like it so much, i should buy it",positive,0.8046,None,positive,0.7938,None,positive,0.8598,None,positive,0.9067,None,positive,0.9554,positive,neutral,0.492,None,positive,0.9081,None,Overall Positive,0.0
"super fast delivery, beautiful lipstick, cheap price, haven't checked yet so don't know product quality",neutral,0.7664,None,neutral,0.7259,None,positive,0.4612,None,positive,0.7584,positive,neutral,0.5312,None,positive,0.9354,positive,positive,0.7693,None,Overall Positive,0.0
"fast delivery, good lipstick quality, color is also very beautiful, nma i think the lipstick is a bit small :((",positive,0.6794,None,positive,0.7709,positive,positive,0.7818,None,positive,0.8852,None,positive,0.8693,positive,positive,0.9555,positive,positive,0.8993,None,Overall Positive,0.0
"packaged carefully, the lipstick is very beautiful, i like it very much mmmmmmmmmmmm",positive,0.7933,None,positive,0.8066,None,positive,0.8407,None,positive,0.8961,None,positive,0.9125,None,positive,0.7098,None,positive,0.9251,positive,Overall Positive,0.0
"son is so pretty it's a bit light to hold, but otherwise the lipstick is very beautiful color 01 is super pretty recommend everyone to buy and try: 3",positive,0.5513,None,negative,0.7895,None,positive,0.7798,None,positive,0.8137,None,positive,0.8213,positive,neutral,0.7092,None,positive,0.6864,None,MIXED,0.6492
"the quality of the lipstick is ok, but it dries quickly you should buy it, it's beautiful ??????????????????????????????? ???????????????????????????????",negative,0.6469,None,negative,0.6852,neutral,positive,0.7506,None,positive,0.7784,None,positive,0.8881,None,positive,0.5491,None,positive,0.7217,None,MIXED,0.9786
"nice color shop, cheap price, lipstick is a bit loose and difficult to spread. but what i like is that the lipstick smell is easy to smell, not strong like many domestic types.",negative,0.637,None,negative,0.7956,negative,negative,0.7921,positive,positive,0.6166,positive,positive,0.6855,positive,positive,0.3759,None,negative,0.5454,None,MIXED,1.045
"great product, fast delivery, sturdy packaging shop has good service",positive,0.7221,None,positive,0.7826,None,positive,0.7664,None,positive,0.8726,None,positive,0.8728,None,positive,0.9605,positive,positive,0.8995,positive,Overall Positive,0.0
i bought it for 9k but i didn't expect it to be so good. the quality is smooth and fragrant like grapes. i should buy it.,negative,0.4056,None,positive,0.9646,positive,positive,0.7731,positive,positive,0.8366,positive,positive,0.6194,None,neutral,0.4816,None,positive,0.7839,None,MIXED,0.3681
beautiful lipstick video is only for the purpose of accepting coins. delivery takes a while but the price is reasonable so please share,positive,0.4277,None,positive,0.5654,None,positive,0.751,None,positive,0.8782,positive,positive,0.812,None,negative,0.8794,negative,positive,0.8268,None,MIXED,0.729
"the color is not beautiful, not durable, but at this price i don't want more ghhcfghbvff",negative,0.8273,negative,negative,0.7209,None,positive,0.5077,None,positive,0.6181,positive,negative,0.7317,negative,negative,0.4936,None,positive,0.5739,None,MIXED,1.0539
good product quality and packaging will definitely support this shop in the future,positive,0.8296,None,positive,0.8029,None,positive,0.848,None,positive,0.9023,None,positive,0.8931,None,positive,0.563,None,positive,0.8957,positive,Overall Positive,0.0
"correct color delivered pack carefully smooth, fragrant lipstick should buy hahaha",positive,0.7352,None,positive,0.9215,positive,positive,0.8757,positive,positive,0.9133,None,positive,0.8438,positive,neutral,0.7913,neutral,positive,0.8954,positive,Overall Positive,0.0
"the color is super pretty, like an earthy orange, but on my lips, it leans more orange. brush to whiten teeth and brighten skin tone",positive,0.6293,None,positive,0.4129,None,positive,0.7673,None,positive,0.8775,None,positive,0.7741,positive,neutral,0.787,None,positive,0.8294,None,Overall Positive,0.0
i thought it was cheap so i bought it to try. the lipstick is a bit small :)) it's quite smooth on the lips and smells like chocolate. will buy some other colors,neutral,0.4806,None,positive,0.9356,positive,positive,0.7522,positive,positive,0.8706,positive,neutral,0.6115,None,neutral,0.464,None,positive,0.8045,None,Overall Positive,0.0
"the color is beautiful, the lipstick is so light that it feels like no lipstick at all, and it's also matte. the only downside is that it doesn't smell good, it's quite chemical, but at this price, i recommend everyone to buy a few plants to use :)))",positive,0.576,positive,negative,0.495,positive,negative,0.8736,negative,positive,0.681,positive,positive,0.8859,positive,negative,0.3964,None,positive,0.5872,None,MIXED,1.072
"matte lipstick, very beautiful color, doesn't rub off and when applied it's very smooth, fast delivery",positive,0.4341,positive,positive,0.8997,positive,positive,0.7154,None,positive,0.865,None,positive,0.8633,positive,positive,0.8813,positive,positive,0.8941,None,Overall Positive,0.0
orange lipstick color is a bit much jdnjdhxjdjxjjxjxjxjxjxjcnncnc,negative,0.6185,None,negative,0.8087,None,neutral,0.3913,None,positive,0.7144,None,negative,0.7079,negative,neutral,0.4669,None,positive,0.5873,None,MIXED,0.8087
"fast delivery, well wrapped, i buy this color again and again",positive,0.7212,None,positive,0.7907,None,positive,0.7769,None,positive,0.8785,None,positive,0.8848,positive,positive,0.9589,positive,positive,0.908,positive,Overall Positive,0.0
"the color is beautiful, the color is browner than in the photo, more suitable for makeup than bare face. the lipstick shell is rough, the lipstick is quite matte and smooth on the lips. depending on the color of the lips, they will brown more or less. fast delivery",negative,0.3771,positive,positive,0.7003,positive,positive,0.5999,None,positive,0.7868,None,neutral,0.6526,positive,positive,0.792,positive,positive,0.7775,None,MIXED,0.3418
the product is ok and smells very good mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,positive,0.7927,None,positive,0.8191,None,positive,0.815,positive,positive,0.8865,None,positive,0.8907,None,neutral,0.4729,None,positive,0.884,None,Overall Positive,0.0
"the lipstick is quite good at this price, quite smooth and easy to fade, the color is quite standard and beautiful, very fast delivery but i'm a bit sad because the packaging is not shockproof ??nma, it's okay, everyone should try to buy it.",negative,0.9106,negative,positive,0.7085,positive,positive,0.6187,None,positive,0.6566,positive,positive,0.7909,positive,positive,0.695,positive,positive,0.6951,negative,MIXED,0.7472
"luxurious lipstick, everyone ????? smells so good ? i like it very much. beautiful colorppp???????",positive,0.813,None,positive,0.7887,None,positive,0.8308,positive,positive,0.897,None,positive,0.9518,positive,positive,0.5185,None,positive,0.9124,None,Overall Positive,0.0
fast delivery cuteeeeeeeee the lipstick color is so beautiful??????????????????????????????????,positive,0.6906,None,positive,0.7695,None,positive,0.8039,None,positive,0.8784,None,positive,0.9404,positive,positive,0.9374,positive,positive,0.9148,None,Overall Positive,0.0
"authentic products, everyone paints them smoothly and smells good, so they're cheap so buy them",positive,0.81,None,positive,0.9353,positive,positive,0.8687,positive,positive,0.9241,positive,positive,0.8852,None,positive,0.5203,None,positive,0.909,None,Overall Positive,0.0
"fast delivery, the lipstick color is so beautiful, i give the shop 10 points mmmmmmmm",positive,0.7111,None,positive,0.7773,None,positive,0.8107,None,positive,0.882,None,positive,0.9272,positive,positive,0.9454,positive,positive,0.9145,None,Overall Positive,0.0
"the shop gives a lot of lucky money envelopes. well packaged and fast delivery. the product has an anti-counterfeit stamp, the lipstick has a fruity scent, and the color is quite pretty",positive,0.7373,None,positive,0.7743,None,positive,0.7934,positive,positive,0.8848,None,positive,0.8838,positive,positive,0.9313,positive,positive,0.903,positive,Overall Positive,0.0
photos and videos are unrelated ships quickly pack carefully should buy,positive,0.6038,None,positive,0.6903,None,positive,0.7153,None,positive,0.8274,None,positive,0.8342,None,positive,0.9662,positive,positive,0.8763,positive,Overall Positive,0.0
super fast delivery. i haven't been out yet so i haven't opened it yet so i don't know the quality,neutral,0.8375,None,neutral,0.8064,None,positive,0.4152,None,positive,0.6807,None,neutral,0.6837,None,positive,0.8731,positive,positive,0.6972,None,Overall Positive,0.0
"i don't know why, but i feel like the lipstick is a bit thick and the color isn't quite right?? the lipstick on my lips turned pink, not the red color i wanted.",negative,0.6492,None,negative,0.8269,negative,neutral,0.4091,None,positive,0.6618,None,negative,0.6132,negative,negative,0.4665,None,positive,0.4739,None,MIXED,0.7863
"the color on my cheeks is so beautiful, i love the lipstick so much, i will buy another color?? but the shell looks funny, it's rough :))",positive,0.5565,None,negative,0.7843,positive,positive,0.7054,None,positive,0.7402,None,positive,0.8668,positive,neutral,0.6188,None,positive,0.513,None,MIXED,0.6367
"the packaging is very sturdy, the product is very smooth to use and will support the shop again",positive,0.7785,None,positive,0.959,positive,positive,0.8458,None,positive,0.9226,None,positive,0.8557,None,positive,0.5986,None,positive,0.907,positive,Overall Positive,0.0
"super beautiful lipstick color, very careful packaging, fast delivery (4 days)",positive,0.7303,None,positive,0.81,None,positive,0.7964,None,positive,0.8842,None,positive,0.9103,positive,positive,0.9475,positive,positive,0.9116,positive,Overall Positive,0.0
fast delivery beautiful color fjdb?bdhb?bdbdbfbbdhdhffhhfhfhfhfhfhfhfhfhfhfhffhfhfhhhh,positive,0.4869,None,positive,0.7543,None,positive,0.7359,None,positive,0.8113,None,positive,0.866,positive,positive,0.9628,positive,positive,0.875,None,Overall Positive,0.0
"quality product, lipstick has a good smell, color is 301 but chocolate brown color in general is okay but lipstick is a bit dry overall 9/10, delivery takes a long time to receive",negative,0.3975,None,negative,0.8159,negative,positive,0.4934,positive,positive,0.8,None,positive,0.746,positive,negative,0.7442,negative,positive,0.599,None,MIXED,1.1238
"the lipstick has a beautiful color, but the lipstick is smaller than i expected, but for the price, this lipstick is great.",positive,0.6972,None,positive,0.7366,None,positive,0.8753,positive,positive,0.8717,positive,positive,0.943,positive,neutral,0.7075,None,positive,0.8452,None,Overall Positive,0.0
"the lipstick is beautiful, applies smoothly to the lips without clumping, and the fragrance is quite light. overall, perfect",positive,0.6831,None,positive,0.896,positive,positive,0.8112,positive,positive,0.8952,None,positive,0.6567,None,neutral,0.5294,None,positive,0.8532,None,Overall Positive,0.0
"oh my god, the color is not the same as the photo :) it's so ugly that it's hard to flirt. i don't expect anything more at that price",negative,0.7735,None,negative,0.7827,negative,positive,0.4871,None,positive,0.6376,positive,negative,0.7428,negative,negative,0.4706,None,positive,0.5301,None,MIXED,1.0359
"uses: beauty texture: beautiful color fastness: durable i really like this product, fast delivery too",neutral,0.557,positive,neutral,0.7562,positive,positive,0.4787,None,positive,0.817,None,positive,0.65,None,positive,0.9299,positive,positive,0.7937,None,Overall Positive,0.0
"the shop delivered all the goods, beautiful, the second time i bought the lipstick, there is really nothing to complain about",positive,0.7966,None,positive,0.7787,None,positive,0.8339,None,positive,0.891,None,positive,0.8928,None,neutral,0.6368,positive,positive,0.8849,None,Overall Positive,0.0
"there are no photos here so i'll just use them for now standard red lipstick; i find it beautiful and very suitable for tet, it doesn't turn too pink because my lips are pink however, the lipstick is a bit dry and clings to the lips, so those with a lot of lip lines should pay attention to moisturizing the packaging is also thoughtful, but shipping takes a bit long",negative,0.4655,None,negative,0.735,negative,neutral,0.457,None,positive,0.7343,None,neutral,0.5537,positive,negative,0.6836,negative,positive,0.584,None,MIXED,0.7756
uses: very beautiful lipstick texture: beautiful color color fastness: matte lipstick is light but i like the style so i'm fine delivery took a while buy two trees and get a deal of 75k with an additional 30k coins refunded the shop advises enthusiastically it's too much,neutral,0.6521,positive,neutral,0.7355,neutral,positive,0.5392,None,positive,0.8482,positive,positive,0.628,positive,negative,0.8777,negative,positive,0.737,None,MIXED,0.6655
"the lipstick is very pretty. it smells really good and lasts quite a long time, but when you eat or drink water, your lips can easily rub off, so i don't think this will last hihi.",negative,0.9139,negative,neutral,0.5159,None,positive,0.7252,positive,positive,0.8043,None,positive,0.8368,None,neutral,0.5222,None,positive,0.7773,None,MIXED,0.7081
"excellent product quality, nice and sturdy product packaging",positive,0.8111,None,positive,0.7807,None,positive,0.8227,None,positive,0.875,None,positive,0.8898,None,positive,0.6378,None,positive,0.8899,positive,Overall Positive,0.0
"very nice lipstick, beautiful color and extremely good quality, worth buying, everyone",positive,0.8148,None,positive,0.8044,None,positive,0.8563,None,positive,0.9,None,positive,0.9478,positive,neutral,0.536,None,positive,0.9147,None,Overall Positive,0.0
"the lipstick color is so beautiful, i will buy other colors that are so beautiful and so cheap ????????????????????",positive,0.815,None,positive,0.7972,None,positive,0.874,None,positive,0.9102,positive,positive,0.9498,positive,neutral,0.5541,None,positive,0.9167,None,Overall Positive,0.0
"well packaged, shipping from abroad took a while. but the lipstick is very bad. images and videos are for coin-receipt purposes",negative,0.6731,None,negative,0.8279,None,positive,0.394,None,positive,0.5463,None,positive,0.5516,None,negative,0.8605,negative,negative,0.6598,positive,MIXED,0.9987
"the color is super satisfying, oh my gosh djqownwndsnwwjjwnsndenwkwnnsdnenwj",positive,0.7953,None,positive,0.7797,None,positive,0.8609,None,positive,0.901,None,positive,0.9637,positive,neutral,0.4945,None,positive,0.8942,None,Overall Positive,0.0
"the lipstick is okay but it wears off too quickly and doesn't line the lips, which is a bit disappointing??????, probably won't buy again.",negative,0.9199,negative,negative,0.8079,None,positive,0.559,None,positive,0.6091,None,positive,0.3735,None,neutral,0.5406,None,negative,0.4948,None,MIXED,0.9102
"beautiful color, slightly powdery lipstick, choco scent, easy to wear after applying once, lips do not dry",negative,0.6702,negative,negative,0.8314,negative,positive,0.7183,positive,positive,0.803,None,positive,0.8856,positive,neutral,0.6517,None,positive,0.7396,None,MIXED,1.0165
"the packaging of the product is good,,,,, the lipstick is also okay aaaaaaaaaaaaaaaaaa",positive,0.734,None,positive,0.721,None,positive,0.7789,None,positive,0.8759,None,positive,0.767,None,neutral,0.75,None,positive,0.8612,positive,Overall Positive,0.0
uses: not knowing where to go so you can have a good place to live texture: not a bit ok color fastness: ok is aaaaas,negative,0.6311,positive,negative,0.6019,positive,neutral,0.3485,None,positive,0.642,None,negative,0.5807,None,negative,0.5831,None,negative,0.4481,None,MIXED,0.5238
"correct color delivered, lipstick has a good smell, fast delivery ??????????????????????????",positive,0.6929,None,positive,0.765,None,positive,0.7634,positive,positive,0.8871,None,positive,0.8607,positive,positive,0.9195,positive,positive,0.8909,None,Overall Positive,0.0
"the lipstick is beautiful and fragrant apply on soft, non-drying lips ?? packaged securely. unbelievably beautiful color meeeeeeeeeeeeeeeeeeeeeeeeeeeee!!!",negative,0.5939,None,positive,0.7917,positive,positive,0.765,positive,positive,0.8298,None,positive,0.8975,positive,neutral,0.4348,None,positive,0.7768,positive,MIXED,0.5181
"fast delivery, beautiful lipstick, true color, will support the shop more next time",positive,0.7478,None,positive,0.7938,positive,positive,0.7882,None,positive,0.8873,None,positive,0.8938,positive,positive,0.9491,positive,positive,0.9015,None,Overall Positive,0.0
"beautiful lipstick color, smells of chocolate. it's so stubborn. the lipstick is beautiful but the delivery took so long, i ordered it on the 1st but received it in 14 ms",positive,0.5337,positive,positive,0.5819,None,positive,0.7691,positive,positive,0.8798,None,positive,0.9041,positive,negative,0.8167,negative,positive,0.8338,None,MIXED,0.6913
"matte lipstick, standard color. genuine lipstick, comes with stamp, recommended to buy. product packaging is sturdy and beautiful",positive,0.7325,positive,positive,0.6261,None,positive,0.7945,None,positive,0.9055,None,positive,0.8735,positive,neutral,0.6863,None,positive,0.8869,positive,Overall Positive,0.0
"the lipstick is soft and has shimmer, so if you use this lipstick in the evening, the effect will be beautiful.",positive,0.5116,None,positive,0.9386,positive,positive,0.8032,None,positive,0.8861,None,neutral,0.5159,None,positive,0.5015,None,positive,0.824,None,Overall Positive,0.0
"the color is extremely beautiful, i find the lipstick stays on my lips for quite a long time, even when eating and drinking at this price, the product must be of good quality.",positive,0.8368,positive,positive,0.7611,None,positive,0.8586,None,positive,0.9225,positive,positive,0.9399,positive,neutral,0.6566,None,positive,0.9082,None,Overall Positive,0.0
"the material of the lipstick is not very good, but the price and packaging cannot be criticized",negative,0.7555,None,negative,0.893,negative,positive,0.3642,None,negative,0.5182,positive,positive,0.3752,None,negative,0.5287,None,negative,0.8295,positive,MIXED,0.6112
packed carefully with shock protection. i must say that the packaging of bbia lipstick is super beautiful. buy,positive,0.7393,None,positive,0.7071,None,positive,0.7869,None,positive,0.8884,None,positive,0.8222,None,neutral,0.5043,None,positive,0.878,positive,Overall Positive,0.0
"the shop prepares and delivers goods quickly, product quality is stable compared to the price",positive,0.5418,None,positive,0.5509,None,positive,0.6461,None,positive,0.8213,positive,positive,0.6527,None,positive,0.9618,positive,positive,0.835,None,Overall Positive,0.0
"i'm a god, buy it and you won't regret it ???? it's so beautiful. cheap price but quality is not cheap ?????. the lipstick is so smooth and smells like chocolate. i love it. i bought these two colors and they look beautiful on their own, but mixed together is also great. mix the colors together and the color looks like the video, it's very natural. 100 vnd ????????",positive,0.7144,None,positive,0.9368,positive,positive,0.8828,positive,positive,0.9241,positive,positive,0.852,positive,neutral,0.6644,None,positive,0.8938,None,Overall Positive,0.0
"packed neatly, the lipstick is beautiful and the color on the lips is also beautiful. 5 starsoooo",positive,0.8001,None,positive,0.8155,None,positive,0.8481,None,positive,0.907,None,positive,0.9399,positive,positive,0.6516,None,positive,0.9225,positive,Overall Positive,0.0
"beautiful color, everyone, easy to wear, moisturizing, not dry on lips, genuine",negative,0.8938,negative,positive,0.622,positive,positive,0.672,None,positive,0.785,None,positive,0.9368,positive,neutral,0.4041,None,positive,0.8312,None,MIXED,0.7253
"bought the 3rd one, it's been very good, everyone, soft lips, beautiful color",positive,0.7895,None,positive,0.9506,positive,positive,0.8771,None,positive,0.9198,None,positive,0.9121,positive,positive,0.4462,None,positive,0.9088,None,Overall Positive,0.0
"so pretty :)) super fast delivery, even though there's a pandemic :)) nma fast delivery",positive,0.3862,None,positive,0.5588,None,positive,0.602,None,positive,0.7298,None,positive,0.5906,None,positive,0.9543,positive,positive,0.7538,None,Overall Positive,0.0
"the price is super cheap, the smell just smells like chocolate, i don't really like this scent, but the price is quite ok",negative,0.777,None,negative,0.7069,None,negative,0.6796,negative,positive,0.6585,positive,positive,0.6028,None,negative,0.4631,None,negative,0.4916,None,MIXED,0.898
"the lipstick color is so pretty, the shop packaged the goods carefully, but the delivery took a while",positive,0.5031,None,positive,0.5971,None,positive,0.749,None,positive,0.8827,None,positive,0.8969,positive,negative,0.8433,negative,positive,0.8379,positive,MIXED,0.7094
the lipstick smells like a strawberry scent mixed with a strong chemical smell the color is very beautiful you should buy it,positive,0.576,None,negative,0.5634,None,negative,0.8309,neutral,positive,0.6975,None,positive,0.9115,positive,negative,0.4158,None,positive,0.5671,None,MIXED,1.0919
the lipstick has a good color and is very satisfying. the facial cleanser is so soft you should buy it.,positive,0.7749,None,positive,0.945,None,positive,0.8708,None,positive,0.9161,None,positive,0.8904,positive,positive,0.5447,None,positive,0.8876,None,Overall Positive,0.0
"the falcon <3 is beyond beautiful. although the lipstick is smooth and silky, it is quite sticky if you don't eat or drink",negative,0.6118,positive,neutral,0.4479,positive,positive,0.778,None,positive,0.8315,None,positive,0.7595,None,neutral,0.53,None,positive,0.5833,None,MIXED,0.5068
"i have received it, very nice. the color is beautiful, i like it, i will continue to support it....",positive,0.825,None,positive,0.8067,None,positive,0.863,None,positive,0.9075,None,positive,0.9458,positive,neutral,0.4842,None,positive,0.9133,None,Overall Positive,0.0
"color 403 is really pretty. the quality of the lipstick is smooth, rough, a bit mini but still pretty. the color 402 is also beautiful. if you want to go to school and want a natural color but still pretty, this color is ok but i find it a bit too earthy????",negative,0.547,None,positive,0.7643,positive,positive,0.3873,None,positive,0.7661,None,positive,0.6557,positive,negative,0.4462,None,positive,0.6305,None,MIXED,0.7582
"the lipstick is very beautiful, applies smoothly, and is cheap so everyone likes it so everyone should support it here",positive,0.8035,None,positive,0.9491,positive,positive,0.8633,None,positive,0.9291,positive,positive,0.897,None,positive,0.5305,None,positive,0.9201,None,Overall Positive,0.0
"color 505 is light pink, like rose petals. as for the color 402, which is a dark red with a pinkish tint, i personally find it a bit dry on my lips. bought for 90k for 2 plants, quite good",negative,0.4277,None,negative,0.7612,negative,positive,0.501,None,positive,0.7475,positive,neutral,0.688,neutral,neutral,0.7025,None,positive,0.6339,None,MIXED,0.7287
son is very beautiful. the smell of coffee is fragrant. reasonable price for students and students is very ok.,positive,0.7986,None,positive,0.6857,None,positive,0.8113,positive,positive,0.8665,positive,positive,0.8841,None,neutral,0.6323,None,positive,0.8646,None,Overall Positive,0.0
fast delivery pack the goods carefully excellent product quality,positive,0.6794,None,positive,0.7748,None,positive,0.7471,None,positive,0.8652,None,positive,0.8418,None,positive,0.9629,positive,positive,0.9013,positive,Overall Positive,0.0
"uses: lipstick texture: okay the color is pretty and not too matte. at this price, it's okay to buy. shipping is also fast and there are no order delays. okay for now.",negative,0.8779,negative,positive,0.4933,neutral,positive,0.5798,None,positive,0.6932,positive,positive,0.7981,positive,positive,0.8142,positive,positive,0.8184,None,MIXED,0.726
"long lasting lipstick, super lovely color, lipstick doesn't dry out lips. the store packaged carefully",positive,0.8623,positive,positive,0.7826,positive,positive,0.8548,None,positive,0.9226,None,positive,0.9417,positive,positive,0.5038,None,positive,0.9128,positive,Overall Positive,0.0
"the lipstick is quite small, the texture is smooth but a bit strange, the base layer is matte, suitable for the price",negative,0.5122,positive,positive,0.4895,positive,positive,0.4481,None,positive,0.6591,positive,negative,0.4342,None,negative,0.459,None,negative,0.5232,None,MIXED,0.8735
"dark red tone, more suitable for winter than summer. tpd's package is nothing special, ravishingly beautiful. the lipstick cap is made of velvet so it can get dirty. the lipstick is soft and silky, similar to bbia but less powdery",negative,0.5089,None,positive,0.8071,positive,positive,0.684,None,positive,0.7702,None,neutral,0.6433,neutral,neutral,0.4934,None,positive,0.6401,None,MIXED,0.433
"nice color lipstick, cheap price, haven't used it yet so don't know the quality, long international shipping. ncl ok",neutral,0.3942,None,neutral,0.4275,None,positive,0.6482,None,positive,0.8506,positive,positive,0.8477,positive,negative,0.8885,negative,positive,0.7863,None,MIXED,0.6922
"the lipstick has a beautiful color, is durable, long lasting, overall very good value for money, i like it very much",positive,0.8535,positive,positive,0.7489,None,positive,0.8568,None,positive,0.9253,positive,positive,0.9272,positive,positive,0.4735,None,positive,0.9148,None,Overall Positive,0.0
"v17's lipstick is not very matte and easily slips off, 934 is very matte so dry lips have to be carefully nourished and the center of the lips often gets streaked when you press your lips but both colors are very beautiful.",negative,0.6611,neutral,negative,0.8635,None,positive,0.6827,None,positive,0.7486,None,positive,0.79,positive,neutral,0.663,None,positive,0.5723,None,MIXED,0.9863
"beautiful products, international products so delivery takes a while video is for coin receiving purposes only",neutral,0.4236,None,positive,0.4204,None,positive,0.6315,None,positive,0.866,None,positive,0.7631,None,negative,0.907,negative,positive,0.7913,None,MIXED,0.7192
"excellent product quality, carefully packaged and quick delivery",positive,0.6982,None,positive,0.8223,None,positive,0.7523,None,positive,0.8665,None,positive,0.8526,None,positive,0.956,positive,positive,0.9007,positive,Overall Positive,0.0
